document_id,topic,probabilities
10,124,"[3.06623366e-307 2.67511231e-307 2.41663844e-307 2.65276154e-307
 1.98059631e-307 5.95908986e-307 1.45651828e-307 1.78481522e-307
 4.41473756e-307 1.24048171e-307 1.65900333e-307 2.96112703e-307
 2.25568872e-307 1.32435090e-307 2.85459197e-307 1.20238863e-307
 4.90434977e-307 1.71351792e-307 1.46419993e-307 5.08862084e-307
 1.24025306e-307 1.80838072e-307 9.21570515e-308 3.35160336e-307
 1.59172060e-307 1.71548486e-307 2.57351163e-307 1.60286586e-307
 2.19983081e-307 1.72825738e-307 4.03608043e-307 3.63156993e-307
 2.38162011e-307 3.20840708e-307 1.14019654e-307 2.97009622e-307
 2.24949964e-307 3.21890519e-307 1.85109205e-307 1.62899064e-307
 1.45292945e-307 2.33066203e-307 2.40834718e-307 6.89113417e-307
 3.21259459e-307 4.51743320e-307 2.69478711e-307 1.51891466e-307
 2.18249741e-307 2.67736047e-307 7.63245382e-308 1.87770074e-307
 6.28157721e-308 2.58902070e-307 1.15238033e-307 1.99466222e-307
 2.51674712e-307 2.47178870e-307 2.10450228e-307 1.65211228e-307
 2.34985981e-307 2.66835053e-307 1.10175354e-306 1.85675227e-307
 7.45444259e-307 1.90194540e-307 1.93237859e-307 1.14115376e-307
 2.39244920e-307 1.58345462e-307 4.44547925e-307 4.33924527e-307
 1.45744553e-307 4.77478082e-308 1.90098506e-307 2.73431989e-307
 2.17356242e-307 1.13316695e-306 2.50725181e-307 1.70261229e-307
 2.33200201e-307 2.11384976e-307 2.73193250e-307 4.06290381e-307
 4.11000437e-307 2.34216820e-307 1.49116352e-307 8.01703296e-307
 3.97653261e-307 1.71490553e-307 7.19911389e-307 2.95726624e-307
 2.12871317e-307 6.02893531e-307 1.67278896e-307 9.97184089e-308
 4.75398094e-308 1.50080279e-307 1.89517885e-307 2.83361163e-307
 2.53844135e-307 1.91933610e-307 2.11593379e-307 4.03378092e-307
 8.39783811e-308 6.28053263e-307 3.14388974e-307 2.81619313e-307
 2.49441148e-307 2.90860142e-307 3.75515574e-307 1.82354264e-307
 1.33213001e-307 2.63813023e-307 3.02570803e-307 4.82918864e-307
 5.39246819e-307 2.74153585e-307 3.13118340e-307 4.56595445e-308
 6.39099503e-307 9.12250981e-308 2.49425767e-307 2.42777546e-307
 1.00000000e+000 2.28944995e-307 2.69776798e-307 2.33592773e-307
 2.51965808e-307 5.25165192e-307 2.56417692e-307 2.57139979e-307
 1.77274233e-307 2.27047880e-307 2.17311182e-307 2.50911728e-307
 1.51492791e-307]"
11,99,"[2.06401493e-307 1.89384089e-307 2.85091997e-307 5.82678974e-307
 2.72840214e-307 2.19841452e-307 1.35200607e-307 1.44844497e-307
 2.26332268e-307 1.22703525e-307 2.01790069e-307 1.12109744e-306
 1.60817014e-307 1.38415077e-307 1.56587417e-307 9.72425880e-308
 1.88241435e-307 1.81667800e-307 1.59616473e-307 2.37225617e-307
 1.28697337e-307 1.35354131e-307 8.46780197e-308 2.80787717e-307
 2.10588609e-307 1.33140838e-307 4.03252267e-307 1.31050378e-307
 1.72840209e-307 1.61947468e-307 2.10973990e-307 1.86435572e-307
 1.97577462e-307 2.31235725e-307 9.06428994e-308 2.19370724e-307
 1.68051301e-307 2.02490515e-307 3.64734903e-307 1.83509457e-307
 1.49071558e-307 3.56203444e-307 3.78065435e-307 3.62334640e-307
 7.40245438e-307 2.03947420e-307 4.42560262e-307 1.55098196e-307
 2.95594591e-307 3.12457574e-307 9.27929119e-308 2.37716520e-307
 5.93978200e-308 1.60756824e-307 1.00449082e-307 1.59869369e-307
 1.60917774e-307 1.90011539e-307 2.48353662e-307 1.40139434e-307
 1.09835436e-306 1.66455643e-307 2.58242074e-307 1.46643267e-307
 2.67168212e-307 1.45399700e-307 1.94361002e-307 9.90790800e-308
 1.87438709e-307 1.49434007e-307 2.06788188e-307 2.55702591e-307
 1.44902165e-307 5.46227138e-308 1.36065694e-307 2.23873440e-307
 3.27793160e-307 2.39549696e-307 1.64755289e-307 2.76317166e-307
 8.46451546e-307 1.75582417e-307 2.59307934e-307 2.06040806e-307
 5.30166351e-307 2.48301853e-307 1.51783036e-307 2.85839337e-307
 2.00019117e-307 3.12136301e-307 2.61870819e-307 1.75562979e-307
 3.60008745e-307 2.26042829e-307 1.45507177e-307 1.19591977e-307
 5.43589771e-308 1.69782227e-307 1.42451753e-307 1.00000000e+000
 2.93477109e-307 2.95187925e-307 2.78976966e-307 2.34231191e-307
 7.95684853e-308 2.49625859e-307 1.62105622e-307 2.59804256e-307
 5.05121633e-307 2.26718960e-307 1.99213710e-307 1.79142987e-307
 1.20441644e-307 2.04274818e-307 4.60872540e-307 2.19775522e-307
 2.10246605e-307 2.00012980e-307 3.26749760e-307 4.57609459e-308
 2.77819135e-307 7.52842852e-308 1.67460874e-307 1.94583733e-307
 2.67687465e-307 4.48973745e-307 2.67936525e-307 5.30535309e-307
 5.94387407e-307 3.46843045e-307 3.27069108e-307 4.27240626e-307
 1.59188738e-307 4.74682835e-307 3.36252049e-307 2.84170323e-307
 1.51425820e-307]"
12,-1,"[0.00283973 0.00235584 0.00348132 0.00647889 0.00314493 0.00294704
 0.00182631 0.00193529 0.00293857 0.00157909 0.00250411 0.01996319
 0.00211132 0.00173809 0.00214631 0.00124478 0.00257307 0.00236928
 0.00201736 0.00293338 0.00161888 0.00169878 0.00104758 0.00345423
 0.00272541 0.00166697 0.00419409 0.00161113 0.00232636 0.00215259
 0.00264938 0.00246491 0.00291727 0.00265988 0.00115172 0.00274516
 0.00225173 0.00285957 0.00414707 0.00233672 0.00190853 0.00419533
 0.00359851 0.00531993 0.00782338 0.00270423 0.00708517 0.00199978
 0.00369787 0.00351533 0.00117324 0.00300664 0.00071598 0.00219254
 0.00131506 0.00203216 0.00198195 0.00245516 0.00275226 0.00183691
 0.0079174  0.00202319 0.00357211 0.00176975 0.0037952  0.00181489
 0.00230626 0.00122356 0.00233198 0.00202227 0.00275335 0.00318106
 0.00184941 0.00061445 0.00177887 0.00292042 0.00429468 0.00320633
 0.00228605 0.00328378 0.0089719  0.00236247 0.00349364 0.00273876
 0.00862416 0.0030471  0.00186788 0.00409798 0.00269929 0.00319395
 0.00397482 0.00244318 0.00382795 0.00288059 0.00198903 0.00126531
 0.00061147 0.0021697  0.00177289 0.00975754 0.00325129 0.0042765
 0.00359019 0.0028359  0.00098033 0.00346909 0.0021544  0.00287109
 0.00789654 0.00296652 0.00251017 0.00236516 0.0014433  0.00234736
 0.00509038 0.00306361 0.002788   0.00263063 0.00371792 0.00055546
 0.00417277 0.00092603 0.00229907 0.00251041 0.00368796 0.00472079
 0.00314118 0.01158867 0.00639665 0.00390526 0.00433058 0.00470127
 0.00218167 0.00490491 0.00482997 0.00346721 0.00196435]"
13,-1,"[0.00120612 0.00107601 0.00161078 0.00240309 0.00146195 0.00112892
 0.00108382 0.00112189 0.00142548 0.00105055 0.00188419 0.00204231
 0.0010631  0.00115914 0.001061   0.00075837 0.00127281 0.00166604
 0.00152428 0.00146767 0.00110494 0.0008544  0.00060846 0.0018666
 0.001679   0.00074519 0.00245909 0.0007751  0.00112983 0.00148932
 0.00152416 0.00110503 0.00097142 0.00139397 0.00037895 0.00118754
 0.00128817 0.00114934 0.00144462 0.00203318 0.00139004 0.00301545
 0.00168642 0.00191716 0.00281547 0.00129716 0.00287423 0.00146782
 0.00216613 0.00171793 0.00041334 0.00359398 0.0002704  0.00099665
 0.00075101 0.00089671 0.00096821 0.00152015 0.00152576 0.00113734
 0.00152754 0.00099771 0.00134162 0.00088322 0.00143362 0.00083154
 0.00182992 0.00061277 0.00098919 0.0012645  0.0010053  0.00145726
 0.00127931 0.00024354 0.00084845 0.00130756 0.00328223 0.00118317
 0.00097457 0.00120249 0.00148195 0.00126764 0.00234168 0.00127519
 0.0024154  0.00119021 0.00145263 0.00178272 0.00100071 0.00116507
 0.0013674  0.00100789 0.001437   0.00149992 0.00117159 0.00050554
 0.00024188 0.00172333 0.00083347 0.00223099 0.00185931 0.00194823
 0.00160058 0.00142107 0.0005589  0.00153256 0.000942   0.00149926
 0.0033785  0.00161103 0.00121459 0.00174531 0.00073662 0.00120235
 0.00226138 0.00117712 0.00138805 0.00141602 0.00201594 0.00021746
 0.00134504 0.00036298 0.00101334 0.00119484 0.00136284 0.00247413
 0.00187764 0.00162238 0.00349966 0.00190167 0.00208154 0.00230242
 0.00136317 0.00145454 0.00263041 0.0012876  0.00140395]"
14,35,"[0.00361056 0.01600655 0.0035177  0.00357348 0.00317438 0.00554414
 0.00226298 0.00290368 0.01543813 0.00219302 0.00297685 0.00430306
 0.00337736 0.00216691 0.00344946 0.00214761 0.00473076 0.00259812
 0.00255451 0.00564388 0.00216611 0.00294357 0.00172059 0.01249065
 0.0030007  0.00260804 0.00389329 0.00279417 0.00346997 0.00276001
 0.00489433 0.00467501 0.00313774 0.00616226 0.00178366 0.04423569
 0.00365598 0.00369954 0.00311616 0.00282628 0.0024847  0.00379892
 0.00360683 0.00472354 0.00525537 0.00508379 0.00459476 0.00265346
 0.0040404  0.00332449 0.00149488 0.00328385 0.00119113 0.00346174
 0.00206987 0.00280075 0.00426841 0.0039383  0.00338267 0.0026559
 0.00382095 0.00495673 0.00483212 0.00294378 0.00519663 0.00282129
 0.00321917 0.001946   0.01473049 0.00248569 0.0042319  0.00483478
 0.00242696 0.00097839 0.00291524 0.00354325 0.00370001 0.00527935
 0.00354194 0.00257699 0.00371142 0.00398668 0.00465637 0.00451426
 0.00460558 0.01061271 0.00258167 0.0055834  0.00401702 0.00436184
 0.00418323 0.00402157 0.00623482 0.00586303 0.00264738 0.00212552
 0.00097489 0.00268512 0.00597881 0.00418367 0.00386403 0.00338811
 0.00289901 0.00478959 0.00155368 0.00524284 0.00392775 0.00457554
 0.00426905 0.00715133 0.00890697 0.0028102  0.00486508 0.00532639
 0.00360269 0.0047993  0.00683845 0.00418725 0.00469968 0.00091702
 0.00418659 0.00163231 0.00319218 0.00856022 0.00554544 0.0036589
 0.00372303 0.00372174 0.00428206 0.00508951 0.00389755 0.00410683
 0.00262829 0.00540214 0.00372624 0.01068978 0.00265962]"
15,-1,"[0.00185225 0.00181392 0.00235246 0.00413195 0.00293977 0.00178892
 0.00459248 0.00386065 0.00232347 0.00468869 0.0041041  0.0023945
 0.00260007 0.00484698 0.00191134 0.00199414 0.00244707 0.00984676
 0.00531514 0.00223405 0.00291556 0.00189233 0.00199091 0.00251925
 0.00308706 0.00116846 0.0027438  0.0016503  0.00231311 0.01019581
 0.00283181 0.00183321 0.00153344 0.00208997 0.00083879 0.00187857
 0.00366384 0.0019389  0.00183819 0.00579695 0.00568587 0.00381078
 0.00220014 0.00265403 0.00326445 0.00265959 0.00308444 0.00906586
 0.00262885 0.00299192 0.00102618 0.0049298  0.00071222 0.00205897
 0.00215542 0.00148481 0.0018421  0.00429045 0.00216981 0.00516191
 0.00194598 0.00180428 0.00234501 0.00130533 0.00208549 0.00126939
 0.00237091 0.00146636 0.00164676 0.00596822 0.00165748 0.00204113
 0.00971398 0.00059169 0.00204573 0.00206589 0.00358705 0.00190237
 0.0018598  0.00162663 0.00192474 0.00259852 0.0047517  0.00225307
 0.00265501 0.00178093 0.00268295 0.00270642 0.00172683 0.0015033
 0.00220176 0.00178225 0.00172174 0.00250761 0.00427026 0.00102976
 0.00058607 0.00438487 0.00149853 0.00239814 0.00238544 0.00261521
 0.00358738 0.00213054 0.00176605 0.00275487 0.00156469 0.0021399
 0.00274899 0.00294952 0.00195359 0.01406322 0.00115467 0.00190425
 0.00288797 0.00187794 0.00246482 0.00321539 0.00262126 0.00052606
 0.00219918 0.00098514 0.00191929 0.00199361 0.00216101 0.00304404
 0.0023379  0.00204301 0.0029091  0.00260827 0.00316911 0.00259111
 0.00563633 0.00170821 0.00305516 0.00184135 0.00856396]"
16,-1,"[0.00543805 0.00506909 0.00705874 0.00957692 0.00732679 0.00518445
 0.01061563 0.01222016 0.00729337 0.00842211 0.00744098 0.00644929
 0.00829507 0.00703253 0.00640976 0.00539454 0.00829769 0.01298108
 0.00789954 0.00639072 0.00562996 0.0052916  0.00419474 0.00734117
 0.00690894 0.00322695 0.00652725 0.00441483 0.00739121 0.02160409
 0.00923524 0.00575849 0.00449287 0.00561953 0.00195642 0.00536994
 0.01372326 0.00615896 0.00455206 0.00951976 0.00831018 0.00910906
 0.00530777 0.00825487 0.00902713 0.00888433 0.00867728 0.01089262
 0.00748814 0.00726796 0.00213556 0.00980833 0.00155774 0.00663567
 0.00581469 0.00402693 0.0052369  0.01578535 0.00516819 0.01333112
 0.00494688 0.00512476 0.00729818 0.00356323 0.00607807 0.00354415
 0.0056011  0.00359779 0.00458458 0.01345552 0.00467266 0.00562599
 0.01000583 0.00119724 0.00606567 0.00612433 0.00816031 0.0054905
 0.00583793 0.00386209 0.00492859 0.00868162 0.01642242 0.00748108
 0.00735419 0.00488297 0.0057073  0.00897412 0.0050047  0.00392554
 0.00674014 0.00555279 0.00473971 0.00772279 0.01244134 0.00208464
 0.00118765 0.00849918 0.00403793 0.00620302 0.00590141 0.00623817
 0.00758755 0.00595297 0.00360273 0.00910131 0.00467212 0.0054708
 0.00759073 0.00955942 0.00602793 0.02011411 0.00305347 0.00496202
 0.00707745 0.00568903 0.00780966 0.01106428 0.00644759 0.00113209
 0.00657376 0.00228135 0.00612677 0.00619666 0.00644664 0.00737728
 0.00690325 0.00538689 0.00718404 0.00744147 0.00895609 0.00626824
 0.01727055 0.00464158 0.00730537 0.00503607 0.01200599]"
17,-1,"[0.00228642 0.00265578 0.00262454 0.00412979 0.00233523 0.00273636
 0.00157203 0.00174467 0.00316716 0.00142565 0.00293142 0.00350608
 0.0018227  0.00178917 0.00171685 0.00110428 0.00243906 0.00213267
 0.0022473  0.00371191 0.00178369 0.00147224 0.00088065 0.00455559
 0.00239238 0.00151951 0.00908551 0.00123365 0.00191117 0.00197706
 0.00292598 0.00222772 0.00177124 0.00533196 0.00078477 0.00279005
 0.00202348 0.00210124 0.00335304 0.00247679 0.00206127 0.00415588
 0.00569485 0.0035674  0.0043608  0.00248953 0.00373084 0.00206072
 0.00297588 0.00345832 0.00073469 0.00310143 0.00050476 0.0018059
 0.00116972 0.0018466  0.00190205 0.00244501 0.00504072 0.00174603
 0.00321026 0.00206969 0.00277158 0.00178457 0.00350335 0.00166597
 0.0030354  0.00095176 0.00230305 0.00176709 0.00248226 0.00413014
 0.00190193 0.00048767 0.0015233  0.00233891 0.00428809 0.00300691
 0.00180396 0.0022163  0.00294669 0.00204348 0.00319579 0.00243239
 0.00479931 0.00275652 0.00219385 0.00344828 0.00228004 0.00257051
 0.00264159 0.00196615 0.00300257 0.00338305 0.00173873 0.00135993
 0.00048509 0.00213013 0.00202741 0.00425366 0.00681798 0.00318526
 0.00262467 0.00339365 0.0008158  0.00293439 0.00200742 0.00602491
 0.00468477 0.00296489 0.0027298  0.00219164 0.00140538 0.0043015
 0.00451418 0.00263137 0.00290944 0.00233314 0.01334641 0.00042435
 0.00270036 0.00067075 0.00176684 0.00231073 0.00322795 0.00383725
 0.00306688 0.00283106 0.00619119 0.00616339 0.00319077 0.00910366
 0.00184754 0.0031652  0.00393053 0.00306723 0.00198097]"
18,33,"[0.00375853 0.0058318  0.0035349  0.00451865 0.00376704 0.00555082
 0.0024169  0.00283967 0.00763616 0.00244508 0.00366455 0.00452116
 0.00328274 0.00266313 0.00330948 0.00219699 0.00459358 0.00306979
 0.00316891 0.00973102 0.00279856 0.0030088  0.00191701 0.00784222
 0.00337359 0.00288918 0.00596919 0.00278204 0.00302929 0.003012
 0.00562298 0.00408355 0.00302236 0.36303703 0.0019347  0.00597976
 0.00340789 0.003478   0.00421205 0.00341373 0.00304845 0.0044458
 0.00551513 0.00569102 0.00527777 0.00486357 0.00443834 0.00304399
 0.00377984 0.00460973 0.00158146 0.00390906 0.00126494 0.00317652
 0.00204642 0.00312324 0.00444929 0.00400424 0.00669083 0.00280123
 0.00407149 0.00526267 0.00521906 0.00361462 0.00643897 0.00316765
 0.00530814 0.00209925 0.00484859 0.00265366 0.00462728 0.00801372
 0.00284986 0.00111811 0.00280776 0.00354827 0.00446237 0.00636064
 0.00310705 0.00348126 0.00385768 0.00328463 0.00461752 0.00426416
 0.00599552 0.00482517 0.00376149 0.00636727 0.0040026  0.00414873
 0.00464289 0.00344875 0.00481543 0.00770068 0.00269702 0.00307426
 0.00111312 0.00303443 0.00421167 0.00474851 0.00846462 0.00372785
 0.00349158 0.00721565 0.00175762 0.00572079 0.00384591 0.01433398
 0.00488939 0.00506511 0.0057188  0.00321474 0.00331748 0.02573531
 0.00521543 0.00456343 0.00691318 0.00407515 0.00963382 0.00098645
 0.00453489 0.00168202 0.0029886  0.00429194 0.00658704 0.00425519
 0.00437761 0.003652   0.00530839 0.00967923 0.00429925 0.00609086
 0.00281861 0.00510266 0.00426815 0.00526473 0.00297454]"
19,-1,"[0.00290116 0.00472388 0.00274119 0.00337707 0.00274066 0.00440314
 0.00182421 0.00218652 0.00680442 0.00176851 0.00270402 0.00347017
 0.00252713 0.00194973 0.00249952 0.00155975 0.00371299 0.00229924
 0.00232959 0.00776184 0.0020114  0.00218312 0.00130153 0.00707277
 0.00244215 0.00205438 0.00435855 0.0019346  0.00237406 0.00229034
 0.00452595 0.00324651 0.00224688 0.02898277 0.0012982  0.00492564
 0.00267187 0.00271896 0.00294989 0.00254423 0.00224557 0.00340485
 0.00392735 0.00453599 0.00418809 0.00392046 0.0035072  0.00227782
 0.00296461 0.00341464 0.00106187 0.00295483 0.00084166 0.00247298
 0.00151671 0.00231732 0.0032593  0.00314777 0.00468182 0.00213184
 0.00303579 0.00385009 0.00417628 0.00251289 0.00515003 0.00226226
 0.00351387 0.00143411 0.00382353 0.00201172 0.00354124 0.0060354
 0.00211923 0.00073093 0.0021329  0.00275689 0.003376   0.00502332
 0.00242121 0.00233009 0.00288415 0.00259829 0.00370605 0.00340535
 0.00465114 0.00381108 0.00255304 0.00530183 0.00308903 0.00295086
 0.00363679 0.00270614 0.00359797 0.00644122 0.00206392 0.00189317
 0.00072762 0.0022709  0.00321309 0.00360611 0.00583479 0.00280252
 0.00259206 0.00546185 0.00118697 0.00466567 0.002972   0.00878793
 0.00376373 0.00419666 0.00480437 0.00243706 0.00232504 0.01315109
 0.0038506  0.0036185  0.00582755 0.00320857 0.00692777 0.00065556
 0.00354234 0.00113797 0.00231575 0.00347072 0.00537427 0.00322419
 0.00331976 0.00277656 0.00404814 0.00735137 0.003321   0.00448818
 0.00214828 0.00372495 0.00324106 0.004168   0.00223524]"
20,23,"[0.00482007 0.01117303 0.00536575 0.00529145 0.00413348 0.00678659
 0.00311676 0.00401305 0.01810026 0.0029117  0.00443226 0.00598033
 0.0043921  0.00298733 0.0044352  0.00274545 0.00654776 0.00369308
 0.00363201 0.00755504 0.00292462 0.00349825 0.00218757 0.22993515
 0.0043388  0.00317055 0.00624872 0.00333612 0.00491515 0.0039266
 0.00728995 0.00612951 0.00392835 0.00811484 0.00206306 0.01259681
 0.00508845 0.00502043 0.00412285 0.00409984 0.00348489 0.00622421
 0.00537088 0.0067989  0.00832018 0.0067936  0.00738407 0.00377542
 0.00656526 0.00480173 0.00183881 0.00497273 0.00135916 0.00454314
 0.00268037 0.00356401 0.00467197 0.00589417 0.00466208 0.0036983
 0.00505102 0.00518366 0.00641616 0.0036113  0.00704737 0.00347797
 0.00455886 0.00232731 0.00839757 0.00350455 0.00535296 0.0066848
 0.00342087 0.00117341 0.00359926 0.00509562 0.00579566 0.00658199
 0.00460027 0.00339069 0.00482173 0.00576598 0.0076491  0.00650719
 0.0067824  0.00944985 0.00351953 0.00812322 0.00520822 0.00502445
 0.00547549 0.00516908 0.00751871 0.00818752 0.00371102 0.00258743
 0.00116807 0.00381395 0.0058075  0.00604394 0.00552694 0.00492151
 0.00410241 0.00638437 0.001968   0.00712755 0.00483815 0.00619242
 0.0066322  0.01148489 0.01111288 0.00406367 0.00432063 0.00656975
 0.00531453 0.00639423 0.00828825 0.00587934 0.00725842 0.00110208
 0.00552355 0.0019099  0.00425335 0.00921982 0.00733156 0.00571004
 0.00585531 0.00500752 0.00680768 0.00774418 0.00591837 0.00643378
 0.00370999 0.00629784 0.00572148 0.00983122 0.0037705 ]"
21,90,"[0.00646037 0.00382276 0.0044751  0.00473936 0.00386866 0.00730719
 0.0028859  0.00329893 0.00573845 0.00252745 0.00295756 0.00538307
 0.00397445 0.00255494 0.00562815 0.00246212 0.00749875 0.00343406
 0.00277236 0.00680449 0.00241605 0.00327476 0.00205207 0.00488943
 0.00316661 0.0032182  0.00436336 0.0031636  0.00398385 0.0033601
 0.00594707 0.00573904 0.00500529 0.00458699 0.00256625 0.00431234
 0.00403792 0.00612662 0.00373618 0.00315514 0.00275815 0.00404827
 0.00398112 0.0152799  0.00535605 0.0061254  0.00494576 0.00285764
 0.00413148 0.00489144 0.00173123 0.00367192 0.0013871  0.00451721
 0.002252   0.00374687 0.00403364 0.00423121 0.0037517  0.00308672
 0.00416947 0.00410761 0.01203205 0.00350637 0.01091356 0.0036083
 0.00407924 0.00241802 0.00359865 0.00311297 0.00591078 0.00654957
 0.00273432 0.00103761 0.00335403 0.00520439 0.00392201 0.00893758
 0.0044567  0.00388747 0.00426465 0.00380579 0.00482349 0.00615688
 0.00809384 0.00375109 0.0031038  0.01377653 0.00568933 0.00323408
 0.2958202  0.00501511 0.00391573 0.0074524  0.00324767 0.00201049
 0.00103267 0.00293862 0.00292372 0.00500507 0.00448937 0.00353481
 0.00377598 0.00602031 0.0018847  0.00900228 0.00523231 0.00446535
 0.00510157 0.00452221 0.00508483 0.00361226 0.00245656 0.00392289
 0.00563509 0.0071491  0.00713553 0.0047415  0.0049577  0.00099598
 0.01424112 0.00195561 0.00471263 0.00400888 0.0130923  0.00402184
 0.00514259 0.00440758 0.00453823 0.00739176 0.00475914 0.00447235
 0.00357101 0.00431967 0.00395571 0.00403782 0.00284487]"
22,1,"[0.00263569 0.5840978  0.00265965 0.00253017 0.00227601 0.00378243
 0.00187177 0.00241544 0.00715096 0.00180641 0.00237038 0.00285793
 0.00265894 0.00177848 0.00260071 0.00191333 0.00332493 0.00201723
 0.00205872 0.00344534 0.00177698 0.00237961 0.00148635 0.00586241
 0.00233706 0.00214942 0.00273082 0.0022501  0.00285352 0.00218562
 0.00325121 0.00349402 0.00242929 0.00378806 0.00154911 0.01136927
 0.00286035 0.00276577 0.0022792  0.00220334 0.00201068 0.00272601
 0.00257994 0.00297732 0.00331705 0.00350756 0.00310991 0.00215525
 0.00297755 0.00237056 0.00129331 0.00243753 0.00105563 0.00278162
 0.00187087 0.00220981 0.00314214 0.00293735 0.00242977 0.00220397
 0.0027068  0.00353685 0.00315361 0.00228208 0.00335001 0.0022458
 0.00227063 0.00163601 0.01447541 0.00202694 0.00311599 0.00312907
 0.00198735 0.0008886  0.00244066 0.00264949 0.00268236 0.00345536
 0.00289129 0.00191058 0.00264878 0.00329286 0.00322748 0.00319156
 0.00292862 0.00720337 0.00196863 0.00337683 0.00305727 0.00322958
 0.00282148 0.00318269 0.0040083  0.0035473  0.00218905 0.00180785
 0.00088618 0.00214122 0.0100126  0.00282355 0.00263097 0.00256884
 0.00220096 0.00312045 0.00134297 0.00331591 0.00308258 0.00300237
 0.00286593 0.00481373 0.00584408 0.00217731 0.01055563 0.0036131
 0.00248848 0.00335027 0.00402748 0.00303039 0.0031062  0.00086045
 0.00284684 0.00146859 0.00252269 0.00647491 0.00346067 0.00262285
 0.00261782 0.00268698 0.00291306 0.00309378 0.00272068 0.00284662
 0.00208183 0.00342769 0.00271013 0.00660735 0.00217171]"
23,-1,"[0.00051866 0.00058045 0.00070808 0.000741   0.00080205 0.00056127
 0.00074451 0.001216   0.00079736 0.00063325 0.00050456 0.00059241
 0.00298302 0.00049246 0.00079096 0.00084435 0.00092913 0.00066006
 0.00049693 0.00057975 0.00041736 0.00147011 0.00048697 0.00064616
 0.00057416 0.00036316 0.00051854 0.00126494 0.00087742 0.00078353
 0.00076125 0.00067667 0.0005766  0.00053588 0.00033114 0.00059051
 0.00154304 0.00072378 0.00042565 0.00052205 0.00051455 0.00063278
 0.0004744  0.00070921 0.00073887 0.00111385 0.0006593  0.00060705
 0.00057552 0.00065244 0.00031177 0.00053239 0.0002841  0.001194
 0.00076402 0.00040539 0.00082334 0.00114632 0.00044699 0.00095091
 0.0004843  0.00072813 0.00087245 0.00036502 0.00057436 0.00038167
 0.00041567 0.00095728 0.00053496 0.00077028 0.0005273  0.00051073
 0.00061841 0.00016496 0.00424396 0.00058964 0.00055972 0.00059677
 0.00089437 0.00039528 0.000485   0.00089075 0.00099511 0.00093109
 0.00060234 0.00052352 0.00040908 0.00075274 0.00058144 0.00041449
 0.00067024 0.00076372 0.00048248 0.00069224 0.00087534 0.00026101
 0.00016383 0.00049766 0.00047222 0.0005477  0.000492   0.00050475
 0.00067175 0.00053669 0.00042313 0.00094074 0.00053675 0.00050174
 0.00056787 0.00088798 0.00068166 0.00071791 0.00038882 0.000495
 0.00056723 0.00064989 0.00077888 0.00165816 0.00054524 0.00015948
 0.00074606 0.00066905 0.00083811 0.00070911 0.00069059 0.00059655
 0.00055963 0.00050282 0.0005466  0.00065475 0.00086204 0.00051803
 0.00080543 0.00047103 0.00054581 0.00052505 0.00067787]"
24,-1,"[0.00245588 0.00235129 0.00191485 0.00212413 0.00168904 0.00368863
 0.00119374 0.00141719 0.00440999 0.00106032 0.00151801 0.00238952
 0.0016158  0.00118539 0.00189455 0.00092868 0.00305366 0.00149613
 0.00135981 0.01117527 0.00115141 0.00132276 0.00074869 0.00343857
 0.00132756 0.00132502 0.0024595  0.00114821 0.00160985 0.00149163
 0.00409586 0.00235687 0.00150277 0.00380085 0.00076815 0.00269142
 0.00178308 0.00200049 0.00162882 0.00155161 0.0013388  0.0020585
 0.00226077 0.0048773  0.00276302 0.00297591 0.00227865 0.00136376
 0.00193013 0.00221519 0.00058691 0.0018471  0.00048444 0.00165128
 0.00091691 0.00170317 0.00190571 0.00202778 0.00216296 0.00136264
 0.00190464 0.0021335  0.00393302 0.00165447 0.00513045 0.00152203
 0.00207774 0.00084691 0.00208744 0.00130541 0.00263385 0.00570181
 0.00128003 0.00038977 0.00133853 0.00212273 0.00197201 0.00459138
 0.00160155 0.00136254 0.00185569 0.00164492 0.00233593 0.00248007
 0.00356057 0.00206546 0.00146225 0.00634101 0.00228878 0.00150911
 0.00367868 0.001819   0.00189462 0.00882926 0.00134263 0.00085869
 0.00038796 0.00141382 0.00162628 0.00237167 0.00274888 0.00165351
 0.00161606 0.00581578 0.00068156 0.00424773 0.00214652 0.00321271
 0.00229281 0.00247341 0.00293965 0.00159714 0.00112413 0.00279451
 0.00265662 0.00278886 0.00504167 0.00205106 0.0031867  0.00036023
 0.00308678 0.00065451 0.00164218 0.00199017 0.0059543  0.00200189
 0.00238244 0.00182207 0.00238635 0.00582605 0.00203012 0.00242726
 0.0014633  0.00201726 0.00191791 0.00225538 0.00134695]"
