topic_id,term_rank,term,weight
138,10,common,0.034059381586787014
139,1,fraser,0.1827968156543384
139,2,jane fraser,0.14970827502622003
139,3,jane,0.14737376297053692
139,4,ceo jane,0.09945779757288668
139,5,ceo fraser,0.04669901651368293
139,6,ceo,0.026757741938237038
139,7,fraser gets,0.024928826795043296
139,8,26 million,0.023239458306498314
139,9,addresses managing,0.019596430771380024
139,10,directors sources,0.019596430771380024
140,1,directors,0.13302392414231373
140,2,board directors,0.10125755397231076
140,3,board,0.07547748040116808
140,4,managing directors,0.058497437513044495
140,5,managing,0.0526303940418269
140,6,candidates election,0.04121878742964374
140,7,new managing,0.039312562285108606
140,8,nominates highly,0.035324271917596704
140,9,election,0.03505069175964603
140,10,nominates,0.0349601400037605
141,1,argentina,0.13093284966871693
141,2,peso,0.04338928039183938
141,3,milei,0.03337538998746545
141,4,argentine,0.03269758729726493
141,5,20 billion,0.026107497262357723
141,6,chile,0.02510158749559211
141,7,20b,0.023991544335834825
141,8,imf,0.022574033207201145
141,9,new imf,0.020230619469482937
141,10,ypf,0.019301688707812646
142,1,survey finds,0.05801187991935711
142,2,survey,0.057138058410853454
142,3,finds,0.04361701480323542
142,4,business leaders,0.0423812175584976
142,5,small,0.04042289713484564
142,6,small business,0.03520798630667177
142,7,holiday season,0.03092103600290619
142,8,optimistic,0.030707152209712568
142,9,holiday,0.029933877639464746
142,10,leaders,0.028043750073542588
143,1,horizon,0.1736737492582466
143,2,13 4b,0.05907175191295346
143,3,4b,0.052354336167357414
143,4,acquisition horizon,0.041726258719203844
143,5,13,0.040686913795308005
143,6,brick,0.03488626490960703
143,7,deal horizon,0.031652261929418925
143,8,fhn,0.02980447051371703
143,9,horizon deal,0.028426117712587712
143,10,deal,0.0263480671759545
144,1,spurs,0.10025730524675339
144,2,warriors,0.05171832912870507
144,3,nba,0.05171832912870507
144,4,lakers,0.04496404707898803
144,5,clippers,0.03496784600485136
144,6,wizards,0.033861390985564684
144,7,rockets,0.029663425415263418
144,8,wembanyama,0.02905832794501392
144,9,nba roundup,0.02905832794501392
144,10,mavs,0.02905832794501392
145,1,research reports,0.11749568357362909
145,2,stock reports,0.11629026284700618
145,3,analyst reports,0.09606619267134607
145,4,reports,0.09019394956820379
145,5,research,0.05959931974726896
145,6,reports chase,0.04169279700765417
145,7,amp,0.03692840862244266
145,8,reports apple,0.032815525781095506
145,9,reports nvidia,0.030591694084345096
145,10,salesforce amp,0.025796126888873012
146,1,financial advisor,0.10121039911216637
146,2,private wealth,0.0758823790863955
146,3,joins,0.07055228098972789
146,4,advisor,0.06353099133996747
146,5,joins financial,0.0489407913206102
146,6,joins private,0.04753137775912499
146,7,york city,0.03723268219934578
146,8,ca financial,0.035909841118383565
146,9,join,0.03412823912115774
146,10,wealth management,0.03280098285862793
147,1,gold,0.053989497933800194
147,2,project,0.03834973503605278
147,3,meters,0.034280828996032284
147,4,metres,0.03198133321488313
147,5,gold project,0.03198133321488313
147,6,metals,0.02895753533052588
147,7,drilling,0.02589832840951737
147,8,high grade,0.02589832840951737
147,9,copper,0.024179929979633082
147,10,grade,0.023260291367852532
148,1,q3,0.034352662762372844
148,2,beats estimates,0.03178918155144035
148,3,earnings beat,0.028477616305629148
148,4,beat,0.02661610023948978
148,5,estimates,0.025931727913663546
148,6,q4,0.025908360110063387
148,7,q4 profit,0.024946143166126776
148,8,profit,0.024190276199034477
148,9,profit increases,0.022909942934881335
148,10,q1 profit,0.022355992980815812
149,1,twitter,0.13759045354041588
149,2,musk,0.13447671738595224
149,3,elon musk,0.07307468639953181
149,4,elon,0.07170779838255711
149,5,musk twitter,0.05600917716257314
149,6,twitter deal,0.037579639385751346
149,7,billion twitter,0.030508609532394225
149,8,musk tweets,0.029543253984217435
149,9,tweets,0.0287275820998314
149,10,twitter bid,0.0253526963260961
150,1,publishes,0.08516852758623492
150,2,annual report,0.07362372778889878
150,3,srep,0.06835963785422776
150,4,annual general,0.05662456562689214
150,5,general meeting,0.049123782061310434
150,6,annual,0.04712582957350237
150,7,transparency,0.0457607691960885
150,8,wide transparency,0.04514241190660125
150,9,transparency exercise,0.04514241190660125
150,10,notification,0.0428678252774059
151,1,preferred stock,0.1584162158920664
151,2,declares,0.1543644199368951
151,3,stock dividends,0.1506152080651642
151,4,preferred,0.14765599699383558
151,5,dividends,0.13655048938271408
151,6,declares preferred,0.1310033280761818
151,7,dividends declares,0.06501592628941416
151,8,cumulative perpetual,0.050615928864426125
151,9,perpetual preferred,0.04865871556620256
151,10,declares dividends,0.047810890338024575
152,1,ib,0.11651437743747851
152,2,aid,0.11599792705052914
152,3,earnings ib,0.11093423630912773
152,4,hurt,0.09367998639309896
152,5,ib hurt,0.08662299939538609
152,6,trading aid,0.07798117211141756
152,7,rates aid,0.058774253951768024
152,8,higher rates,0.05362657053820008
152,9,aid q4,0.05267291597964814
152,10,trading,0.04627944000670215
153,1,gorman,0.17977391203976734
153,2,james gorman,0.13172428584786317
153,3,ted pick,0.12017817206723809
153,4,ted,0.11826072071247437
153,5,james,0.09566763661749023
153,6,pick,0.07576647816685093
153,7,ceo gorman,0.06476950551245589
153,8,ceo ted,0.0513384395592754
153,9,gorman step,0.04395288853620333
153,10,new ceo,0.03961586786731966
154,1,equities traded,0.16620786251919833
154,2,traded american,0.16069106037754585
154,3,depositary receipts,0.15811464674619002
154,4,american depositary,0.14777683208572084
154,5,traded,0.13080357839535078
154,6,trading european,0.12790292138878212
154,7,european equities,0.12708807559371996
154,8,receipts,0.12655629605780574
154,9,equities,0.11532329993554342
154,10,depositary,0.10767655613797664
155,1,women,0.06950050322427227
155,2,black women,0.061692936475176166
155,3,black,0.05870177231400168
155,4,million black,0.04344105144572734
155,5,racial,0.036343275083647146
155,6,initiative,0.02504038035227108
155,7,racial equity,0.023774157312658327
155,8,women announces,0.02322968572819516
155,9,advance racial,0.020539982001307095
155,10,philanthropic,0.018661462586520787
156,1,esg,0.17043013504697688
156,2,esg funds,0.02841803390900536
156,3,new esg,0.023512043931855877
156,4,securities lending,0.021313525431754018
156,5,following esg,0.01749299249422704
156,6,investments policies,0.01749299249422704
156,7,esg data,0.01749299249422704
156,8,esg ratings,0.01749299249422704
156,9,management following,0.01749299249422704
156,10,managers esg,0.01749299249422704
157,1,bragar eagel,0.10769148985081509
157,2,bragar,0.10769148985081509
157,3,squire,0.10769148985081509
157,4,eagel,0.10769148985081509
157,5,investors contact,0.10356819982038422
157,6,firm bragar,0.09214837937554349
157,7,contact firm,0.08820945526781968
157,8,encourages investors,0.0862936531899677
157,9,contact,0.0807918581393272
157,10,squire reminds,0.07785474653709525
158,1,wall st,0.15978882045381193
158,2,st,0.14861606721353107
158,3,stocks wall,0.12972695024766592
158,4,st ends,0.04349435780465858
158,5,wall,0.03797496658448665
158,6,earnings stocks,0.03681824617201367
158,7,st slips,0.03546927521866718
158,8,st set,0.03546927521866718
158,9,cues,0.02787501395486534
158,10,cues stocks,0.026905905876272694
159,1,asian stocks,0.12880059429287335
159,2,asian,0.1271150610298862
159,3,asia stocks,0.027079327176908547
159,4,asian currencies,0.02606910471735116
159,5,markets wrap,0.025363767765944702
159,6,wrap,0.023752700094296777
159,7,asia,0.021025977999015993
159,8,wrap asian,0.02030949538268141
159,9,currencies,0.017320692759671588
159,10,stocks drop,0.016585928898477594
160,1,bdc gsbd,0.22596613382585712
160,2,gsbd,0.22218073486403014
160,3,bdc,0.22211181227807372
160,4,know bdc,0.09361421476123778
160,5,estimates bdc,0.06780909043526753
160,6,gsbd stock,0.058841087353927894
160,7,know,0.03419039691783185
160,8,gsbd rises,0.032022667440075744
160,9,facts,0.02947997148439613
160,10,stock bdc,0.025172864762698907
161,1,places,0.18985299678609957
161,2,retire,0.18008575579661043
161,3,places retire,0.16686947168025842
161,4,best places,0.16382219243223364
161,5,15 best,0.08607892277343532
161,6,live social,0.06793739618467756
161,7,cities retire,0.06094318302466648
161,8,couple live,0.06094318302466648
161,9,social security,0.060655445748044816
161,10,15,0.0511740280150375
162,1,comments euro,0.1710726556145038
162,2,euro,0.1420254962009824
162,3,comments,0.12309414282576142
162,4,poland zloty,0.1076890573580592
162,5,zloty,0.1076890573580592
162,6,koruna,0.10299263510423605
162,7,republic koruna,0.10299263510423605
162,8,czech republic,0.10170633194927813
162,9,czech,0.09933752302754066
162,10,poland,0.0963650438154488
163,1,recession,0.061748532923442206
163,2,ceo,0.049233527319489934
163,3,soft landing,0.0434446913106917
163,4,landing,0.041195617649437195
163,5,ceo says,0.04052271028427636
163,6,ceo sees,0.038920541563733514
163,7,soft,0.03777623018766031
163,8,landing ceo,0.03733472181980662
163,9,recession ceo,0.035941911198726716
163,10,resilient,0.031058154733904733
164,1,inflation,0.09288127363871843
164,2,says inflation,0.03991229185432275
164,3,transitory,0.034824676014095134
164,4,inflation transitory,0.030199330512416557
164,5,strategist says,0.02494339994027899
164,6,strategist,0.023136102158484374
164,7,economist,0.022590548805725114
164,8,signs inflation,0.021436662299688852
164,9,transitory survey,0.021436662299688852
164,10,2026 inflation,0.021436662299688852
165,1,saudi,0.08756088734916674
165,2,dubai,0.0694477921191036
165,3,saudi arabia,0.06051676143769672
165,4,arabia,0.06051676143769672
165,5,uae,0.04403538592185914
165,6,riyadh,0.02364916046432621
165,7,expands dubai,0.02364916046432621
165,8,private banking,0.01984222631974388
165,9,hq,0.018345318521743134
165,10,gulf,0.016907046205647376
166,1,bonus,0.13102557527156933
166,2,bonuses,0.11476544179818686
166,3,bonus pool,0.06637371552824362
166,4,pool,0.0529963137858517
166,5,bonus cap,0.04058423649510745
166,6,banker bonus,0.027377787223665233
166,7,banker bonuses,0.026120679462981494
166,8,bankers,0.024968907144130786
166,9,banker,0.02019010822976277
166,10,return bonuses,0.01943382085855004
167,1,bank stock,0.08173578248238356
167,2,best bank,0.06439023845977873
167,3,according analysts,0.06419222420475604
167,4,european bank,0.05252091071298221
167,5,according,0.04327512594673255
167,6,best european,0.042984647147687
167,7,buy according,0.04079667026551567
167,8,according billionaires,0.039909272646415334
167,9,buy 2025,0.03691317811316804
167,10,stock buy,0.03635081738753428
168,1,mortgage,0.098415640536058
168,2,mortgage business,0.07140581995662015
168,3,hundreds mortgage,0.05640196223296258
168,4,mortgages,0.0519700123624095
168,5,servicing,0.04728321523956908
168,6,mortgage servicing,0.04715624779882798
168,7,commercial mortgage,0.04143100148904412
168,8,trimont,0.04028711588068755
168,9,servicing business,0.03842397729555448
168,10,hundreds,0.03746922146062185
169,1,messaging,0.10883755571546445
169,2,whatsapp,0.10683097721974796
169,3,apps,0.07966432905062001
169,4,messaging apps,0.07518503446598823
169,5,fines,0.06968208574375061
169,6,use,0.057351001989257896
169,7,banned messaging,0.0381256328950637
169,8,apps wall,0.031682453177764185
169,9,use banned,0.031682453177764185
169,10,messaging breaches,0.031682453177764185
170,1,prime,0.2308305011781587
170,2,prime rate,0.22553123185219828
170,3,increases prime,0.12387671402685994
170,4,raises prime,0.103816720138961
170,5,percent,0.10239538710240446
170,6,bank increases,0.09910137122148796
170,7,prime lending,0.0968528830042198
170,8,decreases prime,0.08972961345341796
170,9,percent bank,0.08972961345341796
170,10,rate 00,0.08972961345341796
171,1,voting rights,0.23078102441882453
171,2,voting,0.21338455809026916
171,3,rights,0.2082336564239304
171,4,amp voting,0.17764943347790804
171,5,shares amp,0.17340024855387104
171,6,rights 31,0.12892076308293193
171,7,rights 30,0.10057621266138911
171,8,31,0.09815411344017523
171,9,shares voting,0.09550778056538294
171,10,2022 shares,0.08831945657307302
172,1,chase reports,0.08489614459699825
172,2,results chase,0.07153112046618883
172,3,chase,0.05175712550958586
172,4,financial results,0.04125087862970089
172,5,expectations chase,0.039008159820983185
172,6,expect chase,0.03442552271696454
172,7,chase publishes,0.03442552271696454
172,8,report including,0.03442552271696454
172,9,including chairman,0.03442552271696454
172,10,ceo letter,0.03314124279363113
173,1,card,0.047288976776497516
173,2,credit card,0.03945161497179938
173,3,sapphire reserve,0.038734255422072573
173,4,sapphire,0.038209795868701255
173,5,rewards,0.034830733000277364
173,6,annual fee,0.03466242502521049
173,7,cards,0.03171405187545164
173,8,bonvoy,0.030459329302469126
173,9,marriott bonvoy,0.030459329302469126
173,10,platinum,0.030140126960988507
174,1,minimum,0.23404252219228017
174,2,wage,0.1972209067273473
174,3,minimum wage,0.14552906156145715
174,4,hourly,0.13968245426245365
174,5,minimum hourly,0.12395027094987708
174,6,hourly wage,0.11305035514313101
174,7,raises minimum,0.08401875675096417
174,8,25 2025,0.0812089918489697
174,9,hour,0.07738475975251327
174,10,wage 25,0.07638068795542197
175,1,rupee,0.17458886514916064
175,2,record low,0.05873349906413578
175,3,indian rupee,0.041358458329139695
175,4,rupee ends,0.03976190989151171
175,5,rbi,0.03879206436073541
175,6,low,0.03398538058425556
175,7,indian,0.025892648322664545
175,8,inflows,0.02568552453609119
175,9,modest inflows,0.022352543800012732
175,10,rupee hits,0.022352543800012732
176,1,warner,0.09650348898040566
176,2,netflix,0.09245544620904451
176,3,warner bros,0.0833667029855627
176,4,bros,0.07977638170598453
176,5,paramount,0.04386061923881613
176,6,discovery,0.038378041833964115
176,7,bros discovery,0.03609166189044239
176,8,streaming,0.03496668328040818
176,9,bid,0.02194829376703997
176,10,disney,0.020894310037919278
177,1,homebuyers,0.04913215680165891
177,2,housing,0.04785738889675831
177,3,bank survey,0.038271456484621054
177,4,housing market,0.038271456484621054
177,5,home,0.03685214670453699
177,6,homeowners,0.035339662601092454
177,7,time homebuyers,0.02877790982250474
177,8,prospective,0.027704319971033016
177,9,homebuilder sentiment,0.02262217641521192
177,10,survey,0.022111288022722192
178,1,indonesia,0.07160740887177347
178,2,pmi shows,0.04960120138704835
178,3,pmi,0.0426560183468637
178,4,thai,0.04054913043038069
178,5,thailand,0.04004594155508521
178,6,sri lanka,0.03767756633621922
178,7,lanka,0.03767756633621922
178,8,sri,0.03709982369127729
178,9,india,0.028375500169369273
178,10,rupiah,0.024579009499620812
179,1,regulators,0.051104110596600805
179,2,rules,0.04299081673335429
179,3,capital rules,0.04143503307114105
179,4,capital requirements,0.03832429434466295
179,5,requirements,0.036380592474455034
179,6,capital,0.034057174541323856
179,7,bank capital,0.032995054710221086
179,8,rule,0.032318887302517904
179,9,capital rule,0.030050069507902944
179,10,leverage,0.026657488895637533
180,1,asia,0.09862311522498651
180,2,asia expansion,0.031663431632142136
180,3,asia hiring,0.02745795643954712
180,4,focus asia,0.02619716754340018
180,5,middle east,0.025674836764925504
180,6,asia middle,0.025219854966310074
180,7,asia wealth,0.022649331272606495
180,8,east,0.022530156903559116
180,9,middle,0.02118614984699323
180,10,asian,0.01951969057507665
181,1,option activity,0.2770131791080147
181,2,activity,0.19849533913622225
181,3,option,0.19156021765156062
181,4,noteworthy,0.1542635830544794
181,5,notable,0.12033107911261817
181,6,wednesday option,0.09004950512348363
181,7,tuesday option,0.09004950512348363
181,8,friday option,0.08682236101936282
181,9,monday option,0.06746117051393563
181,10,notable tuesday,0.06746117051393563
182,1,payment,0.07436134553492907
182,2,payments,0.0634211089220112
182,3,real time,0.03743904998163011
182,4,dandelion,0.030783080313363135
182,5,mellon,0.03064974579325253
182,6,payment solutions,0.026614181951295026
182,7,solutions,0.024299365979263438
182,8,payment platform,0.023087310235022352
182,9,global payment,0.02152273703159892
182,10,collaborate,0.020303078027815353
183,1,archegos,0.18760897824621517
183,2,nomura,0.06770259444888801
183,3,archegos collapse,0.04134023925881695
183,4,hit archegos,0.03758900369228539
183,5,archegos loss,0.03639960981885251
183,6,archegos related,0.030693591240934015
183,7,million archegos,0.030693591240934015
183,8,sped,0.030693591240934015
183,9,archegos losses,0.030693591240934015
183,10,losses archegos,0.030693591240934015
184,1,branches,0.17700350848084664
184,2,close,0.0657143367908188
184,3,branch,0.052689016742214524
184,4,philadelphia area,0.05249059175910941
184,5,area branches,0.05249059175910941
184,6,branches close,0.04459588593395412
184,7,area,0.04218239212177777
184,8,philadelphia,0.04184496133161264
184,9,permanently close,0.036415115045069286
184,10,plans open,0.03474303967406277
185,1,jp morgan,0.13750060100154743
185,2,jp,0.13750060100154743
185,3,morgan,0.13327005591442953
185,4,trade jp,0.024514750651255794
185,5,explainer massive,0.024514750651255794
185,6,morgan fund,0.024514750651255794
185,7,fund markets,0.024514750651255794
185,8,massive options,0.024514750651255794
185,9,morgan stock,0.02251655025096703
185,10,options trade,0.019439633914928964
186,1,revlon,0.22878927025681148
186,2,revlon lenders,0.06363366972953963
186,3,revlon transfer,0.050317107690766714
186,4,million revlon,0.050317107690766714
186,5,errant,0.04892788191120606
186,6,botched,0.0466208973706772
186,7,500 million,0.04425279435219455
186,8,errant 500,0.0433010581749366
186,9,revlon loan,0.0433010581749366
186,10,freeze botched,0.0433010581749366
187,1,teams,0.1350933981056036
187,2,management teams,0.12641441291797062
187,3,teams list,0.11226709419344619
187,4,forbes,0.08331441206666966
187,5,named forbes,0.07936840068846494
187,6,forbes best,0.07890905474261495
187,7,list advisor,0.07500310166165425
187,8,wealth management,0.07231968760104858
187,9,state wealth,0.07105567700536693
187,10,named,0.06877931074234075
188,1,10 stock,0.14362348763223226
188,2,stock picks,0.1308011084567858
188,3,picks,0.09497757882577976
188,4,capital 10,0.05958168657331995
188,5,portfolio 10,0.05540937674079077
188,6,10,0.049062138561373175
188,7,capital,0.035628695005749424
188,8,picks 10,0.03242297422001961
188,9,new stock,0.029727776001840393
188,10,cooperman,0.029209801818208415
189,1,rating,0.1169681214054596
189,2,buy rating,0.09704508509501475
189,3,rating upgraded,0.08131443160578053
189,4,stock rating,0.07481532958820837
189,5,pt,0.058216825200629006
189,6,maintains buy,0.053588038753677396
189,7,maintains,0.045317399922180146
189,8,upgraded,0.042990214849565916
189,9,know rating,0.039827858502264495
189,10,rating upgrade,0.03730464006977843
190,1,ago,0.2117358999867308
190,2,years ago,0.20372961026866435
190,3,years,0.10387843470991877
190,4,ago delivered,0.09892565957038603
190,5,invested years,0.0942114981273937
190,6,invested,0.09042355873223142
190,7,delivered,0.08369619931679201
190,8,investing years,0.07320254672788759
190,9,shareholders endured,0.06452658104251127
190,10,loss investing,0.06452658104251127
191,1,recession,0.11212359543241415
191,2,odds,0.05195938537861485
191,3,probability,0.04662294532607063
191,4,odds recession,0.041531430842651665
191,5,chance,0.03971533228910509
191,6,chance recession,0.03910691465597302
191,7,35,0.03759245289275723
191,8,recession probability,0.03391281057542619
191,9,35 chance,0.03391281057542619
191,10,recession risk,0.03273502751744042
192,1,common stock,0.12471373255496508
192,2,common,0.12446275618830467
192,3,stock dividend,0.08182695347081548
192,4,dividend common,0.056742753816378666
192,5,quarter dividend,0.055590396010205566
192,6,corporation declares,0.055325808697709915
192,7,increase quarterly,0.051915938517092294
192,8,repurchase,0.050026951814794725
192,9,repurchase program,0.04773005025880083
192,10,percent,0.04757793915157115
193,1,boe,0.09854061730483159
193,2,uk inflation,0.05724056210047054
193,3,sterling,0.05451756423838973
193,4,inflation,0.037646582967867596
193,5,uk,0.029123730152093633
193,6,boe rate,0.028026503397655653
193,7,bets sterling,0.026010796460763777
193,8,bets,0.020983342942288107
193,9,rate,0.019800422292845496
193,10,rate cut,0.01973759611457987
194,1,bank earnings,0.09620655998207023
194,2,stocks earnings,0.048679458922433666
194,3,big bank,0.034985154043923605
194,4,earnings bank,0.03487431402322005
194,5,earnings,0.032053185808844954
194,6,earnings friday,0.031023786326027095
194,7,reports trading,0.028263624815513328
194,8,lead reports,0.028263624815513328
194,9,bank stocks,0.028111023728121496
194,10,bank,0.027349417709749396
195,1,2026,0.05168930795367336
195,2,2026 stock,0.04223926605923606
195,3,stock double,0.030960706725062206
195,4,2026 unveils,0.026051208000208957
195,5,stock 2022,0.02446677657953122
195,6,wall worry,0.02446677657953122
195,7,dollar stock,0.023343333897119792
195,8,market 2026,0.02064047115004147
195,9,stock year,0.01940159157850053
195,10,high stock,0.01846520905182294
196,1,institutional,0.09394558498230832
196,2,institutional owners,0.09214743885507022
196,3,owners,0.07775563680614696
196,4,institutional investors,0.06255491520858741
196,5,adds year,0.0555107127469976
196,6,year losses,0.0545434989158595
196,7,drop adds,0.047244258712972866
196,8,past year,0.04641699525798006
196,9,amp institutional,0.04525668297807329
196,10,severe,0.04260286617065854
197,1,earnings report,0.3160445990660665
197,2,report goldman,0.1756658327378649
197,3,report earnings,0.15124721348355136
197,4,report,0.1323363034047921
197,5,goldman earnings,0.11322893091813574
197,6,rjf earnings,0.07821930243559486
197,7,financial rjf,0.07821930243559486
197,8,report raymond,0.07821930243559486
197,9,report continue,0.07109617696359721
197,10,rjf,0.07090532395001009
198,1,stocks q3,0.11227185933040117
198,2,amp brokerage,0.10004616179826312
198,3,brokerage stocks,0.09879665795333
198,4,banking amp,0.092521245594872
198,5,diversified banks,0.08589083586264065
198,6,vs rest,0.0760062593475098
198,7,brokerage,0.07348614477856884
198,8,stocks q2,0.06748565674921767
198,9,rest,0.06538842028628676
198,10,custody bank,0.06446172494547316
199,1,brazil,0.13244378595653092
199,2,brazil economy,0.032906051369457144
199,3,brazil inflation,0.032906051369457144
199,4,south africa,0.03045286202636353
199,5,brazil economic,0.025867288618221632
199,6,cycle,0.024924521809077185
199,7,africa,0.023782276935876787
199,8,rate,0.023383274568076765
199,9,rate hike,0.020030823777289677
199,10,hike,0.019921243887937718
200,1,best momentum,0.2757241746894539
200,2,momentum stocks,0.25347171680236047
200,3,momentum,0.18275444535242238
200,4,momentum stock,0.059640403953496575
200,5,best,0.05651693552782739
200,6,buy march,0.04551014134785598
200,7,stocks buy,0.04550380557742769
200,8,buy september,0.0400582624021306
200,9,14th best,0.035081794179205254
200,10,4th best,0.035081794179205254
201,1,amazon,0.08051113187073632
201,2,meta,0.05612886330546284
201,3,amzn,0.04137447990051457
201,4,meta platforms,0.0315888571748904
201,5,platforms meta,0.02826645407921378
201,6,meat,0.027903096327473693
201,7,amazon amzn,0.0272119446160976
201,8,com amzn,0.0272119446160976
201,9,platforms,0.027090326358473055
201,10,facebook,0.023438766004895303
202,1,overdraft,0.18972394833556233
202,2,overdraft fees,0.15561674475878848
202,3,fees,0.1196417483381458
202,4,nsf,0.06375885938872843
202,5,nsf fees,0.05013784498783557
202,6,overdraft fee,0.03342522999189038
202,7,fee,0.029038237194105435
202,8,reduce overdraft,0.028985756179614654
202,9,90,0.02608511023575302
202,10,remove,0.02298503855474599
203,1,stock futures,0.08350389581298699
203,2,futures,0.08271614261940725
203,3,stock index,0.047143280099448855
203,4,index futures,0.047143280099448855
203,5,news live,0.0401037291166205
203,6,stocks futures,0.0401037291166205
203,7,market news,0.03926451549534411
203,8,tap stock,0.036386060291486645
203,9,updates stock,0.03523473003694373
203,10,live updates,0.034871521144435376
204,1,inflation,0.041394837524799076
204,2,inflation data,0.039550121773676006
204,3,hopes stocks,0.03752758375161172
204,4,open higher,0.03505173239497613
204,5,stocks wall,0.03256909550923753
204,6,open,0.03206581337440252
204,7,hopes,0.0318523461184567
204,8,stocks rising,0.0308356922401357
204,9,data,0.029684222968047253
204,10,set open,0.029209776995813442
205,1,moving today,0.15675663246328717
205,2,stocks moving,0.14740874009447194
205,3,moving,0.09840024292787948
205,4,moved today,0.08626187322873405
205,5,stocks moved,0.08501206469410108
205,6,moved,0.076523115099854
205,7,today,0.05963703008080174
205,8,today nvidia,0.04351474897099925
205,9,today asml,0.0335539904962819
205,10,today tesla,0.032302223988729076
206,1,cross yield,0.13134197739571027
206,2,yield mark,0.13134197739571027
206,3,shares cross,0.12953686526817096
206,4,stock series,0.12153998725526985
206,5,preferred,0.11331415965157815
206,6,preferred stock,0.08931803248151789
206,7,cross,0.08841716507571491
206,8,yieldboost,0.08739826700107477
206,9,using options,0.0856233430072446
206,10,mark,0.08264757843536397
207,1,know chase,0.10019337101056396
207,2,chase amp,0.09209060083434276
207,3,facts,0.059326252717112685
207,4,chase,0.04982776750841816
207,5,know,0.033998077972446014
207,6,facts note,0.03213683402467997
207,7,broader,0.031144572090034423
207,8,need know,0.030621670531338976
207,9,facts chase,0.030395112233728823
207,10,broader market,0.030142664504428804
208,1,jobs,0.057377679946663124
208,2,job cuts,0.04997918145310835
208,3,slash,0.041966980721892665
208,4,job,0.0413590407404664
208,5,workforce,0.040439468946377566
208,6,plans cut,0.03690675270383679
208,7,cut,0.0326395517526634
208,8,cuts,0.032154484319281126
208,9,ib,0.03206227345339321
208,10,plans,0.03174030751812223
209,1,moving markets,0.13253018689736798
209,2,moving,0.09916962754336495
209,3,markets,0.048720932768043845
209,4,markets fed,0.026725566272626903
209,5,markets earnings,0.023628478658422197
209,6,markets bank,0.022249098564560782
209,7,president trump,0.020399615836653853
209,8,markets cpi,0.018260860477512724
209,9,markets retail,0.017150237081125452
209,10,markets big,0.017150237081125452
210,1,recession,0.13396319221599223
210,2,economy,0.03305605359586128
210,3,recession fears,0.03191961703476627
210,4,recession risks,0.030493823033801028
210,5,worried recession,0.030493823033801028
210,6,worried,0.0297984995485527
210,7,economy right,0.02433668608429027
210,8,recession key,0.02433668608429027
210,9,recession watch,0.02433668608429027
210,10,points economy,0.02433668608429027
211,1,china tech,0.06620834187343667
211,2,china,0.04784251087102031
211,3,crackdown,0.04711333965299251
211,4,tech,0.0415314160164466
211,5,tech rout,0.0383420388246851
211,6,china crackdown,0.03521629635282535
211,7,rout,0.032970015184338314
211,8,rout deepens,0.027846613020850022
211,9,crackdown makes,0.02087232526233799
211,10,street chiefs,0.02087232526233799
212,1,amp p500,0.11048618259150814
212,2,p500,0.11048618259150814
212,3,p500 stocks,0.09235424565680861
212,4,500 stocks,0.08875487073482306
212,5,session,0.06276772069992506
212,6,amp 500,0.05618866784809657
212,7,index weight,0.05248373230344235
212,8,today session,0.05248373230344235
212,9,500,0.047404112545885835
212,10,session amp,0.04198698584275388
213,1,stress,0.13083274061989908
213,2,stress test,0.09694228562851148
213,3,test,0.07628298964690988
213,4,fed stress,0.0682166073509349
213,5,stress tests,0.06601071777179297
213,6,tests,0.05380945007887205
213,7,test results,0.04950803832884474
213,8,boost dividends,0.04352385457085774
213,9,dividends,0.03980061719421887
213,10,increase quarterly,0.03893695388781922
214,1,oil,0.06865124514000852
214,2,china,0.04289502867705038
214,3,chinese demand,0.0406289705611371
214,4,demand,0.03529054099719774
214,5,concerns oil,0.03250317644890968
214,6,china stimulus,0.03178118800039083
214,7,china covid,0.024991668495477366
214,8,demand oil,0.024377382336682265
214,9,oil steadies,0.024053027941520214
214,10,oil advances,0.022914206386626595
215,1,dodgers,0.08387659303395746
215,2,brewers,0.07693061782884413
215,3,mlb,0.07296442414856669
215,4,mlb roundup,0.06403674561475108
215,5,mets,0.05353949623183346
215,6,padres,0.052350230995567626
215,7,phillies,0.04857631399320299
215,8,wild card,0.047039258881808134
215,9,shohei ohtani,0.040366983490450814
215,10,ohtani,0.040366983490450814
216,1,greensky,0.23935327120153183
216,2,greensky sale,0.06664294349678077
216,3,sell greensky,0.06114009153201597
216,4,sixth street,0.04804949901428322
216,5,goldman greensky,0.04637900092081255
216,6,sale greensky,0.03854101331640781
216,7,sixth,0.0384414831491327
216,8,sale,0.03710695503315508
216,9,led consortium,0.037103200736650035
216,10,street led,0.037103200736650035
217,1,vs,0.07417445326291887
217,2,goldman vs,0.06164124611784614
217,3,bank stock,0.06161036333457251
217,4,upside,0.05307777551809432
217,5,stock smarter,0.0528977544187504
217,6,vs pnc,0.0528977544187504
217,7,banking stock,0.05230444470887763
217,8,performance compared,0.04677286367038223
217,9,stock performance,0.04319941865353662
217,10,smarter,0.04319941865353662
218,1,tender,0.11904330002604091
218,2,cash tender,0.11032502603641899
218,3,bank plc,0.10127466813036674
218,4,tender offer,0.07803493326468006
218,5,tender offers,0.06875533774465864
218,6,offer,0.06507400511107768
218,7,plc announces,0.06384424219146874
218,8,offers consent,0.06095344594431034
