trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
146,1,42,50,6,12,2,"(1, 2)",13,0.4169202810144412,-0.25716612783994175,0.9384615384615385,0.5013970798916287,0.3298385441303253,6.355759700003546
146,2,42,50,6,12,2,"(1, 2)",36,0.451924833073212,-0.11677297999600132,0.9055555555555556,0.5472099128223601,0.31346026062965393,9.711950599972624
146,3,42,50,6,12,2,"(1, 2)",53,0.5162619471118756,-0.03073660726424871,0.8943396226415095,0.5236177199926132,0.3453901410102844,39.491902900044806
147,1,42,50,6,12,4,"(1, 2)",8,0.42282245921660344,-0.22675603855270482,0.925,0.5830608989511218,0.398678183555603,6.300076900050044
147,2,42,50,6,12,4,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.4100896716117859,0.4480910301208496,9.546886799973436
147,3,42,50,6,12,4,"(1, 2)",46,0.5368708111121647,-0.012496424029437089,0.8978260869565218,0.5338498897412244,0.34616225957870483,39.51038960000733
148,1,42,50,6,12,6,"(1, 2)",9,0.41554129955282487,-0.21881606263339537,0.9444444444444444,0.6054996848106384,0.2989538609981537,6.310641699994449
148,2,42,50,6,12,6,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.40921930968761444,0.44897016882896423,9.455563199997414
148,3,42,50,6,12,6,"(1, 2)",48,0.554174883887622,-0.027847148996103563,0.8958333333333334,0.5432822125298636,0.3475876748561859,39.290483099990524
149,1,42,50,6,16,1,"(1, 2)",11,0.42659330252086286,-0.2825349244200344,0.9454545454545454,0.49220958054065705,0.3391648828983307,6.333501700020861
149,2,42,50,6,16,1,"(1, 2)",30,0.4466814968360692,-0.115955567117414,0.9166666666666666,0.5124821145283548,0.33509063720703125,9.637742599996272
149,3,42,50,6,16,1,"(1, 2)",41,0.471794070958048,-0.08710055494420195,0.926829268292683,0.45032855101994107,0.38749492168426514,39.431414299993776
150,1,42,50,6,16,2,"(1, 2)",10,0.43454683367162367,-0.26465344631148296,0.95,0.5113409273326397,0.3697749078273773,6.330634499958251
150,2,42,50,6,16,2,"(1, 2)",25,0.41547564912492074,-0.11192985837327213,0.912,0.5061298608779907,0.33985912799835205,9.858796100015752
