topic_id,term_rank,term,weight
79,8,fink,0.008705039674131648
79,9,broader,0.008619896502165146
79,10,couldn,0.008427222764097377
80,1,declares,0.18415612708667883
80,2,stock dividends,0.13840936757999486
80,3,dividends,0.10226469536054913
80,4,dividends declares,0.08470066858360377
80,5,preferred stock,0.08223263898506022
80,6,declares preferred,0.07577858600948272
80,7,preferred,0.07056884724442312
