Variable,Coefficient,Std_Error,t_statistic,p_value
topic_177_lag1,0.1725470697678093,0.5935298752122914,0.2907133692404167,0.7712712980976137
topic_122_lag1,-0.16872510011218858,1.355717929744801,-0.1244544284694599,0.9009557927258693
topic_420_lag1,0.1618172468633175,0.7245768556981294,0.22332654650886782,0.8232819370251547
topic_34_lag1,0.14691459282599895,1.916959787588808,0.07663937124669223,0.9389106286287702
topic_51_lag1,-0.13816931631783097,1.916959332188422,-0.07207733309610452,0.942540544729812
topic_209_lag1,0.11853197633911722,1.916959938044537,0.0618333090779299,0.9506957316151995
topic_4_lag1,-0.11234271371219078,1.1067576321312595,-0.10150615676880836,0.9191489243469725
topic_28_lag1,0.10977172498046486,1.3557165951141232,0.08096952222615846,0.9354663928254567
topic_596_lag1,0.0979495993694526,1.9169590844560398,0.05109634324680799,0.9592488771976114
topic_204_lag1,0.08510522468975128,1.1067570720456243,0.07689602970636626,0.9387064479873954
topic_102_lag1,0.08393696660419248,0.958557754072605,0.08756589391465582,0.9302219295076439
C(ticker)[T.MS],0.05253070958163397,0.0489561497290291,1.0730155429377097,0.2832673733524208
topic_84_lag1,-0.05227177363901509,1.916959846400904,-0.027268058711378565,0.9782460007410441
C(ticker)[T.BCMXY],0.04703099598536638,0.07116099380020327,0.6609097691554728,0.5086720804813026
C(ticker)[T.GS],0.04628263158415632,0.04894919318558967,0.9455238906324125,0.34439433044328854
C(ticker)[T.JPM],0.04034491149647556,0.04899243602566011,0.8234926606904104,0.41023033959251154
topic_81_lag1,-0.04005317743829689,1.916959365296252,-0.02089411917821584,0.9833301698334228
C(ticker)[T.BK],0.031107499243340622,0.04893186892721393,0.6357308626329596,0.5249536722370688
C(ticker)[T.SCBFF],0.027723297486913975,0.0517289711507249,0.535933672566876,0.5920058789458357
Intercept,0.027303708478329948,0.03459779396602039,0.789174838868218,0.4300121603422295
C(ticker)[T.BAC],0.02496806516068989,0.048952560319105685,0.5100461548472901,0.6100205314615372
C(ticker)[T.MUFG],0.024056712059015183,0.048917074481255374,0.491785584361418,0.6228722753618847
topic_253_lag1,-0.022998128439468253,0.9686788366604824,-0.023741747593819886,0.9810586647253339
C(ticker)[T.ING],0.02126819404070349,0.04891492265936799,0.43479970700986664,0.6637089883375136
C(ticker)[T.C],0.021226682986655608,0.04894147855213357,0.4337156051394006,0.664496140614897
C(ticker)[T.STT],0.01805264779615377,0.04894737162504367,0.36881751147833286,0.7122647254617176
C(ticker)[T.SMFG],0.017687661053468764,0.04894568683628079,0.36137323218351197,0.7178214081571354
topic_260_lag1,-0.01688754407808796,1.9169597875888131,-0.008809545295329027,0.9929711126655052
C(ticker)[T.RY],0.013442947353300386,0.048922183102197765,0.2747822460256578,0.783484247178077
C(ticker)[T.UBS],0.012749468959981886,0.04893265376646013,0.2605513492244057,0.7944391810630114
C(ticker)[T.MFG],0.009812959653641165,0.04891251462282538,0.2006226776380431,0.8409941334859339
C(ticker)[T.SCGLY],0.009159828563192939,0.04892840360095146,0.18720881715042953,0.8514973858796517
C(ticker)[T.TD],0.00886859773493773,0.048919994470112,0.18128779103513715,0.8561421470473678
C(ticker)[T.BCS],0.008240418794417429,0.048920423759439266,0.16844536823594927,0.866233344351433
C(ticker)[T.DB],-0.007547654445851828,0.048932420975185666,-0.1542464953793999,0.8774157712164765
C(ticker)[T.IDCBY],-0.0057038072871027,0.04892441908432286,-0.11658405748818396,0.9071899639706892
C(ticker)[T.SAN],0.0056291674382153226,0.04892376454318184,0.11505998139711471,0.9083978676536929
C(ticker)[T.WFC],0.005433665871623778,0.04891892519306435,0.11107492346119974,0.9115572120028717
C(ticker)[T.BNPQY],0.004927559594899526,0.048912479150788106,0.10074238068589354,0.9197552195750698
C(ticker)[T.BACHY],-0.003513387347220231,0.048912479150779606,-0.07183008116169536,0.9427373125821484
C(ticker)[T.CICHY],-0.0016750153688772965,0.048928403600954046,-0.034234008175256216,0.9726906330815038
C(ticker)[T.HSBC],-0.0011876854078912834,0.04895442598518054,-0.02426104246939427,0.9806444479857325
