trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
20,1,42,10,4,32,6,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,33.273760200012475
20,2,42,10,4,32,6,"(1, 2)",23,0.49032058175916027,-0.0014742079433032638,0.9434782608695652,0.4033990606017735,0.49723222851753235,43.41812030004803
20,3,42,10,4,32,6,"(1, 2)",46,0.5056928528840137,0.031070255063968922,0.8695652173913043,0.40195776554553403,0.5131726264953613,34.919614399957936
21,1,42,10,6,8,1,"(1, 2)",52,0.49226451533589216,-0.054519449074282536,0.9192307692307692,0.41854539075318503,0.426026850938797,33.50978500000201
21,2,42,10,6,8,1,"(1, 2)",127,0.5405937388230131,-0.011309549916044877,0.8559055118110236,0.4935150321002479,0.36514800786972046,44.41000550001627
21,3,42,10,6,8,1,"(1, 2)",184,0.5059876685041105,-0.0051249848414310645,0.8353260869565218,0.4445922057167059,0.39903929829597473,36.16252459998941
22,1,42,10,6,8,2,"(1, 2)",49,0.48936083340074693,-0.05546285151427867,0.9081632653061225,0.418906328842995,0.426852822303772,33.50530620000791
22,2,42,10,6,8,2,"(1, 2)",121,0.5388619440611861,-0.008721533231613917,0.8578512396694215,0.4941172900681312,0.36159390211105347,44.27265980001539
22,3,42,10,6,8,2,"(1, 2)",172,0.5189566776858708,0.015745500775029623,0.8337209302325581,0.4569177169744906,0.4004945755004883,36.02302680001594
23,1,42,10,6,8,4,"(1, 2)",43,0.4988905108464522,-0.06525776252799428,0.9255813953488372,0.4340636453458241,0.408835232257843,33.45826169999782
23,2,42,10,6,8,4,"(1, 2)",103,0.5802464340281951,0.03808996405140741,0.8776699029126214,0.5061185480180111,0.3684431314468384,44.32362519996241
23,3,42,10,6,8,4,"(1, 2)",144,0.5366463415849526,0.03978033765082852,0.8506944444444444,0.4627968962267628,0.40660473704338074,36.01642619998893
24,1,42,10,6,8,6,"(1, 2)",40,0.4734519056877796,-0.06306268145174616,0.9375,0.4330397936014029,0.416730672121048,33.48130539996782
24,2,42,10,6,8,6,"(1, 2)",91,0.5791486903744083,0.03460539282808289,0.8593406593406593,0.5115535870383058,0.3774660527706146,43.82096600002842
24,3,42,10,6,8,6,"(1, 2)",136,0.5306571715576042,0.0345849959789594,0.850735294117647,0.46314414309673624,0.39993929862976074,36.10097050003242
25,1,42,10,6,12,1,"(1, 2)",35,0.4814629790626029,-0.08424304067731822,0.9342857142857143,0.40784967286246165,0.45022881031036377,33.434600099979434
25,2,42,10,6,12,1,"(1, 2)",78,0.5178465313373242,-0.043324512315990854,0.8628205128205129,0.44466342737800196,0.4266962707042694,44.064645599981304
25,3,42,10,6,12,1,"(1, 2)",119,0.522816384159667,0.013377215963379378,0.8369747899159664,0.43670908251534335,0.4333166778087616,36.325322600023355
26,1,42,10,6,12,2,"(1, 2)",36,0.4992022418853307,-0.05857648841434513,0.9333333333333333,0.417789374930518,0.43781933188438416,33.466741600015666
26,2,42,10,6,12,2,"(1, 2)",74,0.5411535641006047,-0.021993257566133344,0.8689189189189189,0.44980971714560414,0.41608622670173645,43.88985390000744
26,3,42,10,6,12,2,"(1, 2)",114,0.5397209536224479,0.040244474944914045,0.8333333333333334,0.4470950256694447,0.43633314967155457,35.732279299991205
27,1,42,10,6,12,4,"(1, 2)",34,0.4805212650327891,-0.0792965613574602,0.9382352941176471,0.4233722181031198,0.429249107837677,33.2608942000079
27,2,42,10,6,12,4,"(1, 2)",69,0.5453298076957999,-0.004406418487754901,0.8768115942028986,0.46888655866496265,0.40230998396873474,43.76787030004198
27,3,42,10,6,12,4,"(1, 2)",106,0.5471338913664818,0.044810632572403315,0.8471698113207548,0.44978874337439445,0.4439971446990967,36.01113380002789
28,1,42,10,6,12,6,"(1, 2)",29,0.434358504352834,-0.12202688225688661,0.9482758620689655,0.42143577550138744,0.43308117985725403,33.37107619998278
28,2,42,10,6,12,6,"(1, 2)",61,0.5528695779598256,0.00906250247705044,0.8803278688524591,0.4759038933392229,0.415955513715744,43.955807899998035
28,3,42,10,6,12,6,"(1, 2)",99,0.5471656225189181,0.0624053091223012,0.8565656565656565,0.44818071462213993,0.44395193457603455,36.257055399997625
29,1,42,10,6,16,1,"(1, 2)",27,0.49664882478985867,-0.05919889714403393,0.9296296296296296,0.38678425826408247,0.497029185295105,33.17698339995695
29,2,42,10,6,16,1,"(1, 2)",64,0.5066333729700273,-0.03246539971090332,0.8796875,0.43249803734204123,0.45171234011650085,43.73502160003409
29,3,42,10,6,16,1,"(1, 2)",86,0.5152009904603269,0.015609920854806258,0.8465116279069768,0.4200839018120485,0.49044498801231384,35.503260800032876
30,1,42,10,6,16,2,"(1, 2)",4,0.6264383553442283,0.20675349683042243,0.975,0.4629664495587349,0.4620364010334015,33.07786219997797
30,2,42,10,6,16,2,"(1, 2)",57,0.5131560628640818,-0.025474938122207996,0.8947368421052632,0.4269976709376682,0.4462945759296417,43.811472599976696
30,3,42,10,6,16,2,"(1, 2)",87,0.5269530881418795,0.03260142547472834,0.8448275862068966,0.42620101290590623,0.4781457781791687,36.215833299967926
31,1,42,10,6,16,4,"(1, 2)",4,0.6264383553442283,0.20675349683042243,0.975,0.46061674505472183,0.4600960910320282,33.11613859998761
31,2,42,10,6,16,4,"(1, 2)",51,0.5246835432019827,-0.014182693679172962,0.9,0.4388219145487766,0.44616231322288513,43.57279780000681
31,3,42,10,6,16,4,"(1, 2)",82,0.5215619676228191,0.026478147072110905,0.8585365853658536,0.4289117354899645,0.47179457545280457,35.43094409996411
32,1,42,10,6,16,6,"(1, 2)",4,0.6264383553442283,0.20675349683042243,0.975,0.46085744351148605,0.4611375033855438,33.07698570005596
32,2,42,10,6,16,6,"(1, 2)",44,0.5115397836133395,-0.00880943710414952,0.9136363636363637,0.4400134124728136,0.4477039873600006,43.55058480001753
32,3,42,10,6,16,6,"(1, 2)",77,0.5188477987777763,0.02882751913478367,0.8519480519480519,0.4328560472319001,0.48067477345466614,35.94383469998138
33,1,42,10,6,24,1,"(1, 2)",12,0.37845159287705105,-0.1729413661235931,0.9583333333333334,0.30869947746396065,0.6164027452468872,33.129040299972985
33,2,42,10,6,24,1,"(1, 2)",41,0.5127747428017164,-0.04088835123121211,0.9024390243902439,0.4091890621476057,0.4927048087120056,43.39930220000679
33,3,42,10,6,24,1,"(1, 2)",60,0.5073153928252035,0.021906888652278866,0.8533333333333334,0.4050804023941358,0.5235345363616943,35.261801399989054
34,1,42,10,6,24,2,"(1, 2)",12,0.3718883598733474,-0.17909786507944872,0.9583333333333334,0.3153636020918687,0.6066228151321411,33.1307770999847
