n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,n_topics,fit_seconds,cv_val_norm,npmi_val_norm,topic_diversity_norm,intra_topic_similarity_norm,inter_topic_separation_norm,composite_score
50,5,10,1,"(1, 2)",0.566376741710998,0.0021673617062539473,0.8454282735589124,0.7723075495996437,0.7280038793881735,341.3333333333333,75.64137006666472,0.7598120488889072,0.6157947763766071,0.3537236683714922,0.5534427688809217,0.32454657822968247,0.5214639681495221
30,10,10,1,"(1, 2)",0.5692118112829608,-8.940036784473027e-05,0.841809303262183,0.7694818516905624,0.7369263569513956,358.3333333333333,68.77643060000264,0.7808404837285312,0.5913574012553192,0.2733990524699586,0.46004823990408944,0.4950288361668398,0.5201348027049477
30,5,10,3,"(1, 2)",0.5573144777743847,-0.013857565735529787,0.8338356434527835,0.777793320473637,0.7379844983418783,245.0,66.11091876665402,0.6925949235756061,0.4422686578367548,0.09642021346198686,0.7347576168711712,0.5152468005369403,0.49625764245649184
50,5,15,1,"(1, 2)",0.5634407023925996,0.004590869503813148,0.8377699590529796,0.7637512387497156,0.7429410020510355,209.0,73.83833080000477,0.7380346956612852,0.6420377595594816,0.1837440551930897,0.2706409098993983,0.609950983071849,0.4888816806770208
15,10,10,3,"(1, 2)",0.5069956311640056,-0.014449714053167757,0.8567587107655602,0.7840129424165522,0.7174331744511923,312.0,62.115759300000114,0.3193671913126439,0.4358565726942224,0.6052076381191666,0.9403275965585586,0.12257155135237056,0.48466611000739246
15,5,10,3,"(1, 2)",0.4891965748939784,-0.028198230579746558,0.8545231939081499,0.7858183606512344,0.714349110921224,309.6666666666667,62.9454835333357,0.1873470466634448,0.28698059698667333,0.5555893715434043,1.0,0.06364418387118469,0.41871223981294137
15,10,10,1,"(1, 2)",0.4770027865500966,-0.04239556779330068,0.8667981793807987,0.7802322588726606,0.7160793344179789,415.0,64.11502696666867,0.09690260530888457,0.1332445611001218,0.8280379998669049,0.8153690305145966,0.09670365713660964,0.39405157078542347
15,10,15,1,"(1, 2)",0.4842120717394954,-0.041774474283568584,0.8628652008045575,0.769313802896565,0.7342706918716431,236.33333333333334,61.58845719998741,0.15037571416828488,0.13997007960157143,0.7407438339625764,0.4544939172321342,0.444286900878904,0.38597408916869413
15,10,20,1,"(1, 2)",0.4807888723214752,-0.03802789253946983,0.8564302273384126,0.7671261019758634,0.7435032725334167,175.0,60.83666466666424,0.1249849701044489,0.18053998484498393,0.5979168059342496,0.3821863657509701,0.6206943153726083,0.38126448840145216
15,5,15,1,"(1, 2)",0.47377826151626995,-0.05388689565164465,0.8579459689754948,0.7736821259276647,0.7395557165145874,247.0,61.954226966675684,0.07298547987636263,0.008810579893568099,0.6315593492053626,0.5988750524543527,0.5452681505372432,0.37149972239337786
15,5,10,1,"(1, 2)",0.4829484931304487,-0.04622586391898461,0.8556520346832199,0.7786160874966862,0.720836877822876,415.3333333333333,65.8983531333409,0.14100342901949914,0.0917681536740808,0.5806444823171606,0.7619515848917414,0.1876062944538598,0.3525947888712683
30,5,10,1,"(1, 2)",0.4639383036320684,-0.054700542062355105,0.8671709485169501,0.7801317158328375,0.7110181848208109,349.3333333333333,69.01013383333338,0.0,0.0,0.8363117725774366,0.8120458975583104,0.0,0.3296715340271494
