document_id,topic,probabilities
20,30,"[4.43845664e-308 8.61402865e-308 6.86133844e-308 5.04683518e-308
 9.51390281e-308 1.41380107e-307 7.55093562e-308 5.26487929e-308
 1.29097204e-307 7.53788375e-308 6.40436444e-308 4.36422514e-308
 5.07846814e-308 4.69487382e-308 9.86016759e-308 7.67385115e-308
 9.29963443e-308 1.10019467e-307 7.30544099e-308 5.66293006e-308
 6.03611951e-308 6.54884502e-308 6.56280617e-308 5.87466200e-308
 9.54190067e-308 7.45983543e-308 7.80799902e-308 6.28780475e-308
 7.32653365e-308 5.33957649e-308 1.00000000e+000 1.25396205e-307
 2.81844438e-308 9.36356937e-308 7.33461153e-308 6.06010357e-308
 5.48791196e-308 6.39565484e-308 6.85450519e-308 5.54552906e-308
 1.08745697e-307 6.83757632e-308 1.40595638e-307 4.97041473e-308
 6.09732868e-308 5.53339116e-308 9.93056793e-308 8.90491953e-308
 8.84934059e-308 5.13117668e-308 5.62669442e-308 6.62042106e-308
 1.00573469e-307 6.21224758e-308 9.28897118e-308 2.40470662e-308
 5.41468041e-308 5.85779144e-308 1.07158969e-307 9.13279977e-308
 9.23262508e-308 9.99042270e-308 7.67847077e-308 7.42047462e-308
 5.11338400e-308 1.39314543e-307 1.61669312e-307]"
21,10,"[5.48624350e-308 9.71586936e-308 1.14403675e-307 6.19389050e-308
 8.79414002e-308 6.73425109e-308 1.93970504e-307 6.69796014e-308
 8.17144871e-308 5.58072209e-308 1.00000000e+000 7.29165374e-308
 8.67320740e-308 8.09334113e-308 7.70501499e-308 1.40057855e-307
 5.22311629e-308 6.49637630e-308 6.55586893e-308 1.02272263e-307
 9.64047119e-308 1.30602524e-307 1.18246706e-307 1.02448581e-307
 7.24320580e-308 8.89624174e-308 1.05539351e-307 1.08257497e-307
 1.07938401e-307 7.68758721e-308 6.42904834e-308 6.89224271e-308
 3.13954721e-308 6.72183219e-308 1.58432892e-307 6.33095541e-308
 8.87712253e-308 9.78284666e-308 3.77013277e-308 1.12304068e-307
 6.18415494e-308 1.31340122e-307 7.96404650e-308 8.66884286e-308
 9.12508392e-308 9.86471729e-308 1.00115049e-307 5.95127335e-308
 6.89405726e-308 2.15289844e-307 1.07943062e-307 1.11458666e-307
 1.10589077e-307 3.68819783e-308 6.43678146e-308 2.40439672e-308
 9.66399519e-308 7.90974834e-308 7.18058777e-308 1.41002361e-307
 9.26740917e-308 1.42451172e-307 1.06596606e-307 1.11409386e-307
 8.04507449e-308 7.54722985e-308 8.03145618e-308]"
22,30,"[4.47250303e-308 8.65753667e-308 6.87187885e-308 5.11209544e-308
 9.78527695e-308 1.47602251e-307 7.67918677e-308 5.32328318e-308
 1.35266585e-307 7.43781806e-308 6.47779794e-308 4.40752029e-308
 5.12934087e-308 4.74912612e-308 9.81524992e-308 7.71946160e-308
 9.14965495e-308 1.08498406e-307 7.26917518e-308 5.75237873e-308
 6.09964767e-308 6.61188455e-308 6.66567375e-308 5.93761156e-308
 9.37782204e-308 7.47964566e-308 7.90204831e-308 6.31594785e-308
 7.47461630e-308 5.39296692e-308 1.00000000e+000 1.23243354e-307
 2.82037981e-308 9.16741770e-308 7.45951230e-308 6.15642404e-308
 5.54180837e-308 6.42138679e-308 6.74983418e-308 5.61383522e-308
 1.07952710e-307 6.93466801e-308 1.40371759e-307 5.03171338e-308
 6.20693166e-308 5.61619165e-308 1.00393622e-307 8.70944393e-308
 9.09919451e-308 5.16330618e-308 5.71049188e-308 6.75215236e-308
 1.03932283e-307 6.10478484e-308 9.14412314e-308 2.40766571e-308
 5.48623762e-308 5.95864450e-308 1.05829545e-307 9.35746453e-308
 9.16316685e-308 1.02520872e-307 7.81292287e-308 7.52061321e-308
 5.16136887e-308 1.38733323e-307 1.71766419e-307]"
23,45,"[0.00376285 0.0044877  0.00448963 0.00390162 0.0055519  0.00404832
 0.00649487 0.00405992 0.00461931 0.00330274 0.00636645 0.00761507
 0.00687213 0.00927342 0.0045207  0.00493818 0.00289538 0.00338054
 0.00361361 0.04045544 0.0062101  0.00591884 0.01371744 0.00495056
 0.00336495 0.00466576 0.00549994 0.00445376 0.0066913  0.00748832
 0.00369973 0.00369841 0.00183724 0.00318926 0.01379355 0.00310511
 0.00447835 0.0048638  0.0022592  0.00569304 0.00331186 0.00575327
 0.00425117 0.01550676 0.00575106 0.12082537 0.00475052 0.00311821
 0.00386416 0.00486866 0.01557185 0.01095293 0.00561701 0.00213494
 0.00352254 0.00151931 0.02104907 0.00463728 0.00356446 0.00644256
 0.0041516  0.00654699 0.00532635 0.00614442 0.00419468 0.00392518
 0.00492022]"
24,-1,"[0.00324384 0.00531769 0.00575765 0.0031781  0.00498721 0.00249045
 0.00493202 0.00398702 0.00368685 0.00295734 0.00477671 0.00283338
 0.02842392 0.00782811 0.00464408 0.00533415 0.00249541 0.00315739
 0.00338798 0.00663004 0.02436347 0.01248768 0.00630948 0.00587187
 0.00324472 0.00577387 0.00760491 0.00604458 0.0051974  0.0056427
 0.00242906 0.00314729 0.00119391 0.00297349 0.00762477 0.00198886
 0.00420987 0.00561184 0.00156989 0.00286333 0.00297371 0.00559974
 0.00376122 0.00717152 0.00265818 0.00524598 0.00460316 0.00284907
 0.00325583 0.00386488 0.00528429 0.00338034 0.00371272 0.00147407
 0.00320984 0.00099603 0.00719539 0.00358803 0.00351409 0.00484207
 0.00413013 0.0049078  0.00553454 0.01139136 0.00382722 0.00341406
 0.00362572]"
25,0,"[0.24740045 0.00931894 0.0088109  0.01617687 0.00982672 0.00651109
 0.00823457 0.02211348 0.00881829 0.00631414 0.00784725 0.00634609
 0.01150207 0.00875013 0.0089869  0.00808072 0.00695942 0.00786204
 0.0069348  0.00884242 0.01073416 0.01069006 0.00904311 0.00783357
 0.00719974 0.00771579 0.00901036 0.00851394 0.00809418 0.0094859
 0.00641033 0.00710496 0.00489361 0.00680667 0.0097041  0.00620251
 0.00666354 0.0073995  0.00519955 0.00701799 0.00809522 0.0078741
 0.00844163 0.00899186 0.0067622  0.00810575 0.0087625  0.00650086
 0.00841611 0.00726613 0.00809865 0.00714583 0.00744989 0.00520269
 0.00685801 0.00367786 0.00879848 0.01220424 0.00782491 0.00869658
 0.00809512 0.00895196 0.00810672 0.01141101 0.00627261 0.00789686
 0.0081267 ]"
26,-1,"[0.0048389  0.01734174 0.01352779 0.00559119 0.01002818 0.00783865
 0.00861024 0.00644955 0.01018161 0.01298725 0.00789689 0.00373273
 0.00682674 0.00558154 0.02005429 0.01167578 0.01722363 0.0666059
 0.01334834 0.0061159  0.0085501  0.01009155 0.0073899  0.00791998
 0.05149581 0.0125677  0.01162022 0.01108819 0.00820625 0.00661435
 0.01010013 0.02372919 0.00276376 0.04748174 0.00878716 0.0047208
 0.00697356 0.00973471 0.00675505 0.00485295 0.02330999 0.00876104
 0.03125652 0.00577056 0.00481618 0.0058775  0.01641119 0.02674088
 0.00865607 0.00658273 0.0061335  0.00510052 0.00858015 0.00655179
 0.02245696 0.0022398  0.0061621  0.0061801  0.08026992 0.00970234
 0.03572972 0.01049207 0.00935027 0.01064493 0.00637299 0.02619126
 0.01078849]"
27,39,"[0.00215477 0.00276511 0.00265183 0.00267283 0.0029236  0.00289405
 0.00762926 0.00262774 0.00315654 0.0020337  0.0048015  0.00303912
 0.00316813 0.00365496 0.00266311 0.00335388 0.00190643 0.00220879
 0.00217793 0.00497319 0.00312377 0.00339203 0.00489663 0.00355744
 0.00221244 0.00271158 0.00341376 0.00287116 0.00466563 0.00307462
 0.00245739 0.00239797 0.00118444 0.00210469 0.00512799 0.00255431
 0.00340398 0.00281618 0.00149096 0.01596781 0.0022069  0.00438807
 0.0027735  0.00373317 0.01017265 0.00433014 0.00296497 0.00200015
 0.00264474 0.00366147 0.00728862 0.00717272 0.00470555 0.00141886
 0.00220597 0.00101341 0.00398808 0.00362551 0.00230323 0.00608097
 0.00265191 0.00521609 0.00395144 0.0033768  0.00317991 0.00255948
 0.00301671]"
28,-1,"[0.00483263 0.01707313 0.01335166 0.0055902  0.00993269 0.00781765
 0.0085498  0.00643584 0.01011216 0.01294974 0.00786201 0.00372919
 0.00679123 0.0055645  0.01950407 0.01159517 0.0173938  0.06817122
 0.01318356 0.00608896 0.00848203 0.00999523 0.00733563 0.00787637
 0.05395114 0.01241517 0.01147457 0.0109904  0.00813576 0.00657798
 0.01013074 0.02315129 0.00277743 0.0507881  0.00869833 0.00474038
 0.00694811 0.00968397 0.00684454 0.00484421 0.02318871 0.00868833
 0.0302719  0.00574887 0.00480636 0.00585572 0.01598917 0.02705998
 0.00863763 0.0065774  0.00610753 0.00508477 0.008526   0.00666921
 0.02219679 0.00225592 0.00613499 0.00616388 0.07672547 0.00960482
 0.0339868  0.01036244 0.00927173 0.01052582 0.00635833 0.02534702
 0.01070501]"
29,-1,"[0.00271295 0.00741566 0.00504765 0.00311527 0.00513898 0.00433926
 0.00402827 0.003505   0.00568766 0.00547468 0.00350855 0.00195615
 0.0032068  0.00264928 0.00894215 0.00474665 0.01346424 0.05852073
 0.00518355 0.00293358 0.00388243 0.00450399 0.00352778 0.00360564
 0.01154557 0.00493956 0.00516475 0.00442982 0.00401679 0.00318865
 0.00548689 0.01048576 0.00153353 0.01064729 0.00409529 0.00275313
 0.00322953 0.003982   0.00415907 0.00252527 0.0482694  0.00402187
 0.02191295 0.0027491  0.00260775 0.00280817 0.00710424 0.00929814
 0.00490073 0.00291893 0.00292888 0.0026198  0.00432587 0.00394829
 0.00808948 0.00129521 0.00291196 0.00335602 0.02019005 0.00475902
 0.0087851  0.00517552 0.00444935 0.00484565 0.00296906 0.01386581
 0.00601268]"
30,17,"[0.00405852 0.01174049 0.00814752 0.00435623 0.00726428 0.00597542
 0.0059245  0.00500715 0.00762151 0.00833095 0.00519047 0.00307636
 0.00470434 0.00384284 0.0140005  0.00772282 0.01383891 0.14413923
 0.00839602 0.00420865 0.00585081 0.00686247 0.00505238 0.00544935
 0.02216753 0.0079993  0.00805394 0.00703764 0.00581031 0.00452205
 0.00799528 0.01547214 0.00234624 0.01955116 0.00597867 0.00424252
 0.00480851 0.00621845 0.00594547 0.0039426  0.0269123  0.00603942
 0.03086875 0.00395383 0.0039856  0.00401807 0.01082417 0.01541456
 0.00650797 0.00441051 0.00420953 0.00405501 0.00606314 0.0056669
 0.01303079 0.00196496 0.00419911 0.00478676 0.05775871 0.00686233
 0.01638285 0.00739611 0.00666687 0.00737117 0.00439733 0.01882133
 0.00805683]"
31,-1,"[0.00271487 0.00442116 0.00483558 0.00284256 0.00427152 0.00224684
 0.00435781 0.00349994 0.00319092 0.00258778 0.00433763 0.00248098
 0.01979887 0.0074192  0.00399879 0.00470373 0.00220644 0.00276404
 0.00296688 0.00644093 0.0136552  0.00915423 0.00601525 0.00481736
 0.00284483 0.00470409 0.00596613 0.00496969 0.00453281 0.00524517
 0.00212649 0.00278695 0.00093272 0.00261669 0.00703437 0.00154586
 0.00354956 0.00498871 0.0012774  0.00251128 0.00261532 0.00473898
 0.00330746 0.0071528  0.00232011 0.00500275 0.00408867 0.00250146
 0.00281498 0.00366516 0.00520337 0.00305814 0.00325263 0.00118921
 0.0028155  0.00077375 0.0071857  0.00323304 0.00305935 0.00423054
 0.00363133 0.00430895 0.0045562  0.00841433 0.00323621 0.00302255
 0.00316337]"
32,17,"[5.24802362e-308 1.43109108e-307 1.05224222e-307 5.53213416e-308
 9.05599064e-308 7.60201113e-308 7.37956970e-308 6.32924694e-308
 9.39754389e-308 1.12539126e-307 6.59865579e-308 4.00398956e-308
 6.01351355e-308 4.93315999e-308 1.76018674e-307 9.60774081e-308
 1.96114940e-307 1.00000000e+000 1.13127412e-307 5.38447372e-308
 7.41794864e-308 8.57119813e-308 6.45113667e-308 6.84640506e-308
 3.03053879e-307 1.02177397e-307 9.90236618e-308 8.93433615e-308
 7.24405777e-308 5.85552452e-308 1.02607038e-307 2.04429406e-307
 3.12674452e-308 2.88340628e-307 7.52924295e-308 5.35692389e-308
 6.08446197e-308 8.01361187e-308 8.23128538e-308 5.01062576e-308
 3.24708213e-307 7.52567426e-308 3.62252084e-307 5.08830830e-308
 5.05336094e-308 5.16564139e-308 1.33993863e-307 2.28448781e-307
 8.11659691e-308 5.66714420e-308 5.37930695e-308 5.16919971e-308
 7.56735875e-308 7.95766060e-308 1.82080759e-307 2.59871805e-308
 5.39916221e-308 6.00142652e-308 6.27999026e-307 8.45156722e-308
 2.09323932e-307 9.11375179e-308 8.21136405e-308 9.17622015e-308
 5.58806733e-308 2.29073528e-307 9.99079439e-308]"
33,3,"[0.01409538 0.00882612 0.00738493 0.44674742 0.00982793 0.00717269
 0.00903598 0.03161945 0.01076282 0.00548389 0.00783953 0.00553679
 0.00886984 0.00756709 0.00764829 0.00786576 0.00663155 0.00747757
 0.00594362 0.00808134 0.00877458 0.00945335 0.00821936 0.00778688
 0.00670919 0.00679953 0.00859694 0.00754918 0.00841474 0.00753294
 0.00663207 0.00663427 0.00408206 0.00626009 0.00896476 0.00812601
 0.00669563 0.00657007 0.00488636 0.00767511 0.00807545 0.00802301
 0.00831673 0.00756333 0.00778936 0.0073383  0.008362   0.00581619
 0.01096455 0.00696121 0.00787207 0.00733038 0.00858412 0.004831
 0.0060719  0.00341741 0.00752252 0.02863618 0.00737808 0.00984713
 0.00728906 0.00967097 0.00861442 0.0100679  0.00631568 0.0076835
 0.00887645]"
34,4,"[0.0048137  0.00873206 0.00660661 0.00554489 0.50196606 0.00683218
 0.00731614 0.00609411 0.01278483 0.00488075 0.00614375 0.00390048
 0.0060778  0.00509813 0.00802678 0.00717271 0.00522124 0.00680729
 0.00544768 0.00624727 0.00778891 0.0084026  0.00699046 0.00620819
 0.00597072 0.00688554 0.0090509  0.00628096 0.00852198 0.00541773
 0.0072712  0.00658151 0.00221574 0.00543283 0.0094205  0.00497549
 0.00527591 0.00580191 0.00368013 0.00456596 0.00690572 0.00732885
 0.00971035 0.00546116 0.00494963 0.00594934 0.00998918 0.00512744
 0.00897498 0.00458324 0.00559031 0.00602322 0.00834588 0.00337585
 0.00571522 0.00180458 0.00590283 0.00655118 0.00695578 0.0094524
 0.00714001 0.01026785 0.00857188 0.01072125 0.00482035 0.00798262
 0.01558188]"
35,22,"[6.23784441e-308 9.79905764e-308 9.48040076e-308 6.70000052e-308
 1.07106009e-307 7.74629702e-308 1.34767664e-307 7.20692725e-308
 9.64657150e-308 6.20178439e-308 1.26346999e-307 1.05669796e-307
 1.22967656e-307 1.29263323e-307 9.17846302e-308 9.88785356e-308
 5.70478513e-308 6.81115346e-308 7.27872774e-308 2.46981102e-307
 1.21722734e-307 1.21454077e-307 1.00000000e+000 9.39075217e-308
 6.72053018e-308 9.84913171e-308 1.21187963e-307 9.03755133e-308
 1.37538848e-307 1.85473718e-307 6.76042244e-308 7.63776312e-308
 2.98753692e-308 6.30543048e-308 4.40712711e-307 5.16555100e-308
 8.09082039e-308 1.02881153e-307 3.98741033e-308 9.43415026e-308
 6.65608768e-308 1.17549761e-307 8.93392792e-308 1.83182970e-307
 1.00259466e-307 2.06611368e-307 1.07434310e-307 6.08861078e-308
 7.68058535e-308 8.78958744e-308 2.48171024e-307 1.43965797e-307
 1.19766720e-307 3.74512154e-308 7.02840902e-308 2.50177723e-308
 2.51707253e-307 8.22369751e-308 7.27165033e-308 1.46613501e-307
 8.83524743e-308 1.60745737e-307 1.07389338e-307 1.26936267e-307
 7.39236576e-308 8.46622360e-308 9.86426960e-308]"
36,24,"[4.67231020e-308 1.28958993e-307 1.12726680e-307 4.79394140e-308
 7.64253349e-308 6.58178306e-308 7.18749121e-308 5.47802789e-308
 7.67905619e-308 9.56146255e-308 6.90999218e-308 4.09251462e-308
 5.58584087e-308 4.67631831e-308 1.18677108e-307 1.09989019e-307
 1.02301499e-307 2.18246309e-307 1.04273122e-307 5.07317585e-308
 6.96977731e-308 8.19864196e-308 5.95820024e-308 6.63115300e-308
 1.00000000e+000 1.06985162e-307 9.18707516e-308 9.47986413e-308
 6.48312971e-308 5.27966798e-308 9.31484909e-308 1.32905210e-307
 2.99999374e-308 4.97947809e-307 7.05708925e-308 5.28156203e-308
 5.84963368e-308 8.75218354e-308 6.43123678e-308 5.06869655e-308
 1.30016586e-307 7.16028758e-308 1.42829547e-307 4.79376802e-308
 4.91700835e-308 4.90982472e-308 1.13219524e-307 1.98097471e-307
 6.66991569e-308 6.19577097e-308 5.10966908e-308 5.19984059e-308
 6.86481323e-308 6.53479404e-308 1.43414163e-307 2.46237418e-308
 5.12862548e-308 5.33527368e-308 2.74731964e-307 7.63994408e-308
 2.22299690e-307 8.08361830e-308 7.51991229e-308 8.39915815e-308
 5.39090401e-308 1.35478605e-307 8.03998009e-308]"
37,53,"[0.00060566 0.00086733 0.00077633 0.00061855 0.00076332 0.00089856
 0.00066045 0.00064247 0.00086278 0.00098791 0.0006114  0.00047047
 0.00056768 0.00050362 0.00103247 0.00072698 0.0019704  0.00138946
 0.00094455 0.00054514 0.00063809 0.00067699 0.00062241 0.00061333
 0.00112899 0.00076742 0.00074898 0.00071077 0.00065417 0.0005963
 0.00105351 0.00130578 0.00048119 0.00123742 0.00066208 0.00061621
 0.00058102 0.00067418 0.00271461 0.00055297 0.00140331 0.00065226
 0.00127051 0.00052028 0.00056893 0.00053315 0.00091632 0.00131084
 0.00081419 0.00055694 0.0005474  0.00056426 0.00072969 0.01281628
 0.00118558 0.0003799  0.00054325 0.00062705 0.00120015 0.00072699
 0.0010334  0.00076131 0.00068779 0.00071026 0.00055257 0.0012413
 0.00089474]"
38,1,"[0.00608287 0.19984546 0.01825205 0.00678341 0.01435596 0.00729792
 0.01147488 0.00843682 0.01210964 0.00765653 0.01059914 0.00490325
 0.0096297  0.00720518 0.013157   0.01978719 0.0083337  0.01332821
 0.00990289 0.00798707 0.01368484 0.01860416 0.00993374 0.01051042
 0.01464285 0.0159941  0.0201441  0.01439439 0.0107668  0.00824087
 0.00821005 0.0108419  0.00280052 0.01145609 0.01352098 0.00592945
 0.00806249 0.01390624 0.00479194 0.00606413 0.01170399 0.01195301
 0.01589114 0.00747436 0.00603473 0.00737629 0.0219192  0.00935129
 0.01007003 0.00821283 0.00760908 0.00658874 0.01011238 0.00456331
 0.00999357 0.00238246 0.00809366 0.00799578 0.01698552 0.01309153
 0.01921283 0.01453912 0.01323418 0.02048481 0.00721184 0.01433188
 0.01148392]"
39,0,"[0.10867857 0.00794207 0.00746937 0.01312797 0.00819794 0.0054363
 0.00693878 0.01811382 0.00737033 0.00524265 0.00667256 0.00545634
 0.00993038 0.0074914  0.00749226 0.00685433 0.005773   0.00655381
 0.00584319 0.00757351 0.00919349 0.00912119 0.00781645 0.00655403
 0.00604074 0.00652428 0.00762187 0.00718518 0.00678066 0.00832272
 0.00534552 0.00593703 0.0040285  0.00569563 0.00829836 0.00512452
 0.00553833 0.00633958 0.00429679 0.00591662 0.00672217 0.00660531
 0.00704202 0.00776291 0.00570199 0.0069174  0.00741526 0.00542076
 0.00701186 0.00619316 0.00694083 0.0060436  0.00625519 0.00430051
 0.00572931 0.00306642 0.00759783 0.010134   0.00656391 0.00732574
 0.00683098 0.00757493 0.00677203 0.00969445 0.00520622 0.00662603
 0.00677404]"
40,16,"[4.88253834e-308 8.50724009e-308 6.81230729e-308 5.07027859e-308
 6.97629134e-308 7.70909696e-308 5.71730531e-308 5.45043310e-308
 7.98161662e-308 8.39319579e-308 5.08718029e-308 3.64287088e-308
 4.71637576e-308 4.04025179e-308 1.10010680e-307 6.33412103e-308
 1.00000000e+000 1.97108932e-307 8.29855540e-308 4.47925006e-308
 5.45490933e-308 6.01338677e-308 5.33893567e-308 5.13414267e-308
 1.07020191e-307 6.73126126e-308 6.72545630e-308 6.05347065e-308
 5.83012091e-308 5.01479239e-308 9.20065082e-308 1.51406653e-307
 3.18648470e-308 1.15269914e-307 5.88157426e-308 4.78623738e-308
 4.80304282e-308 5.64908060e-308 1.15303179e-307 4.45497148e-308
 2.45521308e-307 5.68619365e-308 1.76871441e-307 4.22800849e-308
 4.66594299e-308 4.34078065e-308 9.04898500e-308 1.21867983e-307
 7.01428876e-308 4.47466267e-308 4.48699098e-308 4.56242932e-308
 6.39455550e-308 1.09454516e-307 1.14827265e-307 2.67052477e-308
 4.45307218e-308 5.27075912e-308 1.36735824e-307 6.63091088e-308
 1.02277400e-307 7.19355444e-308 6.10471612e-308 6.38038612e-308
 4.47977740e-308 1.58801729e-307 8.49488085e-308]"
41,-1,"[0.00184401 0.00530873 0.00531002 0.00214389 0.00480738 0.00235047
 0.0050649  0.00256079 0.00350558 0.00251052 0.00455104 0.00180133
 0.00460752 0.00341528 0.00471184 0.00520714 0.00220937 0.00295677
 0.00307613 0.00419612 0.00657626 0.00826175 0.00600529 0.00417785
 0.0030081  0.00530054 0.00740031 0.00493542 0.00529948 0.00395932
 0.00222483 0.00318034 0.00076611 0.00272564 0.01245419 0.00140861
 0.00317361 0.00477845 0.00118753 0.0022006  0.00274803 0.00545434
 0.00408427 0.00377793 0.00213307 0.00371398 0.00586314 0.00255123
 0.00278071 0.00307413 0.00395382 0.00271303 0.00379385 0.0010956
 0.00301302 0.00062022 0.00431521 0.00262428 0.00336487 0.00565152
 0.00459088 0.00647979 0.00496423 0.00931678 0.00277976 0.0036159
 0.00360263]"
42,-1,"[0.00204177 0.00450532 0.0039622  0.00265756 0.0054703  0.00292449
 0.00583281 0.00308716 0.00410621 0.00260888 0.00390692 0.00175155
 0.00445704 0.0035442  0.00502776 0.00461783 0.00230314 0.00303346
 0.0030221  0.0044225  0.0060779  0.00629468 0.00560984 0.00456732
 0.00285944 0.0045359  0.00793905 0.00424389 0.00733091 0.00358651
 0.00268293 0.00326181 0.00074798 0.0026178  0.01020044 0.00154488
 0.00349652 0.00378239 0.00132679 0.00260196 0.00292198 0.00620835
 0.00455678 0.00369763 0.00263047 0.0037292  0.0052779  0.00252847
 0.00311546 0.00282582 0.00421965 0.00330559 0.00443308 0.00118757
 0.00300896 0.00062434 0.00409066 0.0034183  0.00328203 0.00756313
 0.00400105 0.00770075 0.00652001 0.00971007 0.00303769 0.00369853
 0.00423557]"
43,-1,"[0.00109941 0.00404471 0.00334134 0.00130537 0.00346287 0.00158602
 0.00243202 0.00158144 0.00236638 0.00171703 0.0020773  0.00087963
 0.00209377 0.00155388 0.00399969 0.00307026 0.00158327 0.00233337
 0.00227756 0.00181768 0.00308979 0.00376139 0.00242101 0.00213393
 0.00223756 0.00347154 0.0043396  0.00283693 0.0026033  0.00186723
 0.00161766 0.00242791 0.00044058 0.00198181 0.00376282 0.0008271
 0.00166542 0.00255173 0.00081608 0.00113058 0.00209275 0.00264174
 0.0035791  0.00166463 0.00113007 0.00167333 0.0055277  0.00184549
 0.00180263 0.00157699 0.00173806 0.00137032 0.00214769 0.0007407
 0.0022266  0.00035443 0.00184068 0.0015568  0.00273173 0.00300734
 0.00373533 0.0035432  0.00280073 0.00513082 0.001467   0.00295392
 0.00252124]"
44,-1,"[0.00425043 0.01432179 0.01155256 0.00495903 0.01389737 0.00529115
 0.00948422 0.00611342 0.00852746 0.0057616  0.00824303 0.00339399
 0.00912308 0.00646456 0.01204547 0.01107016 0.00532731 0.00753794
 0.00695178 0.00763761 0.01419279 0.0179512  0.00987914 0.00835005
 0.00736192 0.0115896  0.01666902 0.01045298 0.01010935 0.00741099
 0.00528865 0.00755309 0.00164538 0.00651697 0.01705262 0.00312383
 0.0063084  0.00939157 0.0027462  0.00422061 0.00694552 0.01015247
 0.01073383 0.00695813 0.00417776 0.00687728 0.01530472 0.0060396
 0.00668292 0.00587941 0.00705709 0.0052002  0.00788583 0.00252512
 0.00706818 0.0013286  0.00768672 0.00593856 0.00861828 0.01136298
 0.01105744 0.0130862  0.01070848 0.02773538 0.00556583 0.0090298
 0.00892886]"
45,30,"[0.00490528 0.00968929 0.00770462 0.00554977 0.01039256 0.01449072
 0.0083319  0.0058204  0.01369663 0.00852465 0.00709882 0.00481134
 0.0056387  0.00519596 0.01107959 0.00865665 0.01036509 0.01247531
 0.00818086 0.0062301  0.00672278 0.0073097  0.0072075  0.00653088
 0.01100585 0.00839573 0.00871101 0.00704207 0.00802776 0.00588366
 0.22888996 0.01400099 0.00311253 0.01077272 0.00808274 0.00666568
 0.00608257 0.00717897 0.00761514 0.00611095 0.01213992 0.0075614
 0.01567841 0.00548725 0.00665733 0.00608548 0.01098046 0.01018307
 0.00956778 0.00571543 0.00619123 0.00725132 0.01077484 0.0069377
 0.010514   0.00266283 0.00597427 0.00642793 0.01225087 0.00999771
 0.01046503 0.01088482 0.00849132 0.00826072 0.00566603 0.01530228
 0.01689039]"
46,-1,"[0.00666973 0.01011213 0.01038709 0.00688266 0.01025866 0.00544063
 0.01096462 0.00829777 0.00792878 0.0060672  0.01005988 0.00628091
 0.05016575 0.02134598 0.00948158 0.00992232 0.00519858 0.00641924
 0.00678164 0.01816534 0.0259625  0.01877754 0.01669965 0.01171918
 0.00641147 0.01086719 0.01418039 0.01104204 0.01178782 0.01423546
 0.00507455 0.00657526 0.00240252 0.00594046 0.01797196 0.00398969
 0.00879609 0.01051942 0.0031809  0.0064243  0.00615265 0.01179341
 0.00785243 0.0199115  0.00604733 0.01304689 0.00929806 0.0057632
 0.00695518 0.00782967 0.01399158 0.00780993 0.00831777 0.00296351
 0.00656001 0.00202614 0.01942731 0.0079388  0.00698791 0.01092228
 0.00818737 0.01100768 0.01140104 0.01843608 0.00800743 0.00711738
 0.00785302]"
47,30,"[0.0036138  0.00721248 0.00571091 0.00407751 0.0077768  0.01128842
 0.00616479 0.00428378 0.01051383 0.0063216  0.00521068 0.00353004
 0.00415541 0.00381462 0.00846592 0.00632753 0.00784224 0.00944274
 0.00614897 0.00459806 0.00496285 0.00539384 0.00538827 0.00480061
 0.00803512 0.00622745 0.00647512 0.00519618 0.00600478 0.0043866
 0.11850139 0.01103854 0.00227707 0.00790866 0.00604286 0.00479043
 0.00446809 0.00527964 0.00560476 0.00447857 0.00925477 0.00561081
 0.0124631  0.00404381 0.00490685 0.00448422 0.00842303 0.00755406
 0.00711394 0.00416822 0.00457251 0.00532114 0.00813393 0.00506108
 0.00795405 0.00193795 0.00441023 0.00473419 0.00917233 0.00752022
 0.00783201 0.00827118 0.00629686 0.0061334  0.00415085 0.01235677
 0.01332196]"
48,16,"[0.00417675 0.00743766 0.00595459 0.00434773 0.00611439 0.00685424
 0.00502036 0.00467835 0.00704777 0.0074129  0.00444452 0.00316928
 0.00409359 0.00351158 0.00988755 0.00553897 0.18207334 0.01751264
 0.00733703 0.0039114  0.0047516  0.00523677 0.00468379 0.004481
 0.0093445  0.00591794 0.00590275 0.00528069 0.00513375 0.00437356
 0.00820041 0.01420058 0.00271736 0.01009976 0.00516873 0.00413748
 0.00419577 0.00493678 0.00975352 0.00388881 0.02179829 0.00499359
 0.0161169  0.00368061 0.00408188 0.00378926 0.0080496  0.0107867
 0.00610151 0.00388725 0.0039214  0.00399512 0.00565413 0.00902688
 0.01031835 0.00226812 0.00388508 0.00455975 0.01208173 0.00585526
 0.00904452 0.00637624 0.00536347 0.00558902 0.00390773 0.01487366
 0.00754926]"
